GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4,2021:Q1,2021:Q2,2021:Q3,2021:Q4,2022:Q1
"""37000""",North Carolina,5,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,350051.8,351230.7,357570.2,363026.1,380845.7,386724.1,388991.0,393539.4,399963.6,400372.2,400746.2,404881.7,415758.3,418899.0,422507.8,418008.6,402769.5,407179.4,413947.4,420726.9,413761.4,418039.2,420370.5,427939.2,426881.7,434189.0,432304.8,433515.4,442890.2,441916.5,447960.3,447614.3,454847.2,457111.4,465204.6,471912.5,475814.0,479200.7,487121.2,490629.3,501311.0,508250.3,512580.4,513573.2,519043.5,521726.3,526829.4,536519.9,542787.4,545776.8,550658.9,559459.3,560903.7,571214.9,570584.9,577223.3,584580.8,593495.8,599133.6,605411.3,603139.8,549900.3,598497.6,607778.4,628105.9,646903.7,660326.5,684606.7,696520.4
"""38000""",North Dakota,4,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,29298.3,29377.3,29250.8,29454.5,30090.9,30746.6,30605.9,30917.1,31400.0,31759.0,32108.0,32822.0,33781.9,34073.3,34634.3,34536.3,34991.5,34791.7,35600.9,35593.5,36387.4,37616.7,38372.0,39292.7,39760.1,41052.5,42564.2,45986.3,48908.6,52014.3,53066.3,53341.0,51557.8,52286.4,53600.7,54124.6,55310.1,57509.5,58579.8,59760.7,58399.2,56284.2,55886.4,55600.0,54066.5,52456.7,52704.0,52671.1,53173.9,54534.7,54315.6,54308.3,55478.3,56099.5,56258.0,55700.1,55511.2,56034.9,56513.8,56928.0,57212.1,52580.9,54299.4,54231.9,55427.5,56179.7,55782.6,55530.3,54631.1
"""38000""",North Dakota,4,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,56.525,56.677,56.433,56.826,58.054,59.319,59.048,59.648,60.580,61.272,61.946,63.323,65.175,65.737,66.819,66.631,67.509,67.123,68.685,68.670,70.202,72.574,74.031,75.807,76.709,79.202,82.119,88.721,94.359,100.351,102.380,102.910,99.470,100.876,103.411,104.422,106.709,110.952,113.017,115.296,112.669,108.588,107.821,107.268,104.310,101.204,101.681,101.618,102.588,105.213,104.791,104.776,107.034,108.232,108.538,107.462,107.097,108.107,109.031,109.831,110.379,101.444,104.759,104.629,106.936,108.387,107.621,107.134,105.399
"""38000""",North Dakota,4,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,24442.2,24593.8,24693.7,25070.3,25736.6,26436.7,26665.1,27164.2,28058.7,28667.2,29296.8,30279.0,31229.3,31905.0,32535.9,31827.6,31773.3,31652.7,32430.8,33047.2,34096.2,35173.4,36089.5,37345.5,38574.8,40388.1,42081.7,45306.0,48721.5,51569.7,53022.3,54016.7,52790.9,53694.6,55361.8,55236.6,57228.5,60165.9,61050.3,61260.4,57488.3,56469.2,55492.0,54538.1,51838.7,51462.7,52054.6,52600.8,54037.5,55414.9,55197.7,56261.8,58116.5,59302.0,59806.3,59145.8,58130.8,58946.3,59079.6,59861.5,58494.4,50509.3,54520.4,55892.7,59702.6,62889.6,64583.4,66371.7,68448.9
"""39000""",Ohio,3,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,540875.9,544850.9,548967.3,549180.8,545872.8,546946.3,545511.0,543686.6,546321.3,546289.6,547574.0,546732.4,546235.3,547619.8,538687.4,515953.9,514971.9,508011.4,508916.7,512405.8,514935.1,521021.5,528119.6,531841.2,533753.3,537977.4,541898.5,551091.5,544820.3,547796.3,547000.2,543343.8,552516.8,552102.8,557266.7,562955.7,563073.5,572742.7,580227.1,580668.4,577230.6,579208.4,577316.9,581653.6,578825.6,583061.9,585958.7,587939.3,588733.3,590764.4,591696.5,591761.1,593836.2,598073.9,601201.1,602557.2,605998.5,609716.2,613642.5,615226.0,607554.1,549261.4,598448.6,604326.7,609231.7,613695.0,615257.8,623479.6,620676.6
"""39000""",Ohio,3,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,99.109,99.837,100.591,100.630,100.024,100.221,99.958,99.624,100.106,100.101,100.336,100.182,100.091,100.344,98.708,94.542,94.362,93.087,93.253,93.892,94.355,95.471,96.771,97.453,97.804,98.578,99.296,100.981,99.831,100.377,100.231,99.561,101.242,101.166,102.112,103.155,103.176,104.948,106.319,106.400,105.770,106.133,105.786,106.581,106.062,106.839,107.370,107.732,107.878,108.250,108.421,108.433,108.813,109.590,110.163,110.411,111.042,111.723,112.442,112.732,111.327,100.645,109.658,110.735,111.634,112.452,112.738,114.245,113.731
"""39000""",Ohio,3,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,460649.0,466001.7,472983.6,475932.2,477147.4,482527.3,484933.0,486344.6,493738.8,496806.7,500235.8,500264.6,500567.6,502761.4,499619.7,484729.0,485621.8,478462.7,480150.1,484889.7,488376.2,496834.5,505466.3,511384.4,515875.4,523662.2,531907.2,541315.0,539255.8,546223.1,549189.9,548291.8,559736.7,560521.1,567981.6,577890.2,579409.6,592476.9,603948.0,606729.1,605471.3,610885.7,611441.6,616279.3,613307.1,621833.1,626314.2,631606.9,635175.6,639197.3,644036.1,648574.3,654614.9,665432.8,671126.7,676721.2,682506.0,690813.3,697422.2,702055.7,696308.1,627252.6,688815.7,697868.3,710998.9,728398.4,741399.5,765002.6,777869.6
"""40000""",Oklahoma,6,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,143227.5,144419.3,143920.5,142317.3,158117.7,152160.0,150636.6,150516.5,152798.9,155499.0,158241.1,158339.1,158301.8,161462.9,162257.5,167525.8,162994.7,159707.7,160332.1,157332.0,157299.4,160786.2,162066.3,162104.8,160403.9,164432.1,168264.0,172208.8,173909.1,175597.6,174494.3,175496.6,177213.9,176263.0,176681.7,180636.9,181783.4,186038.8,193371.2,196246.6,197496.8,194216.4,198073.1,198501.2,195112.9,193384.0,192349.5,191254.1,192676.6,195040.2,194567.9,194739.1,195984.5,196799.5,197029.7,199619.5,199115.2,199136.4,201825.3,202766.7,198173.5,181175.3,191955.1,192271.1,192114.5,194360.5,194988.9,198827.0,196962.3
"""40000""",Oklahoma,6,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,81.903,82.585,82.299,81.383,90.418,87.011,86.140,86.071,87.376,88.920,90.488,90.544,90.523,92.331,92.785,95.798,93.207,91.327,91.684,89.969,89.950,91.944,92.676,92.698,91.725,94.029,96.220,98.476,99.448,100.414,99.783,100.356,101.338,100.794,101.033,103.295,103.951,106.384,110.577,112.221,112.936,111.061,113.266,113.511,111.573,110.585,109.993,109.367,110.180,111.532,111.262,111.359,112.072,112.538,112.669,114.150,113.862,113.874,115.412,115.950,113.323,103.603,109.767,109.948,109.859,111.143,111.502,113.697,112.631
"""40000""",Oklahoma,6,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,121349.8,123777.1,126736.2,128463.3,140992.6,136669.3,136242.7,135841.5,139275.4,144028.4,148201.3,151503.2,154895.0,164647.5,165019.6,158492.7,148683.2,144876.1,146349.5,146623.5,150164.2,153425.3,155877.3,157683.0,158697.9,165263.0,168959.9,172022.5,173950.2,174506.3,174260.4,176780.8,180231.8,180755.8,183127.0,186664.3,191077.0,196293.0,201385.7,197770.8,188681.7,186373.4,187137.4,185069.9,178529.6,181188.6,181917.0,183342.4,187430.6,190126.3,190571.7,194569.5,198631.7,201778.6,203525.2,205931.0,202821.9,202936.8,203957.5,205082.8,196918.3,174514.0,189111.3,191683.0,196400.1,203272.5,208765.4,218563.8,223332.9
"""41000""",Oregon,8,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,156860.6,157099.8,158541.6,160151.8,164997.2,165009.7,166508.8,167913.1,165278.9,167422.5,170354.5,172844.7,173488.5,175453.3,175372.4,170079.5,167694.5,164978.1,164889.7,164546.5,168990.0,168019.9,169620.2,170306.0,173462.5,173687.4,172484.1,175692.9,175871.0,175595.7,175089.1,171888.1,174347.4,174850.1,176490.9,178046.8,177320.9,180402.0,183127.8,184031.6,187512.6,188693.3,191591.6,191988.7,196414.7,197346.3,198035.1,200521.2,201753.4,204694.0,206607.6,209924.1,212425.6,214279.8,216717.7,217412.3,217430.4,218154.8,220008.4,222239.1,219990.1,200578.4,214498.5,216331.7,220592.9,222663.8,224577.3,229880.5,229453.0
"""41000""",Oregon,8,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,89.834,89.971,90.797,91.719,94.494,94.501,95.360,96.164,94.655,95.883,97.562,98.988,99.357,100.482,100.436,97.405,96.039,94.483,94.433,94.236,96.781,96.225,97.142,97.535,99.342,99.471,98.782,100.620,100.722,100.564,100.274,98.441,99.849,100.137,101.077,101.968,101.552,103.317,104.878,105.395,107.389,108.065,109.725,109.952,112.487,113.021,113.415,114.839,115.545,117.229,118.325,120.224,121.656,122.718,124.115,124.512,124.523,124.938,125.999,127.277,125.989,114.872,122.844,123.894,126.334,127.520,128.616,131.653,131.408
"""41000""",Oregon,8,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,141762.5,142295.6,144159.9,145813.1,151229.4,151987.9,154432.8,156722.4,155605.9,157940.3,161211.0,163583.5,163912.7,165673.1,166478.4,163637.6,161788.1,158986.8,158770.7,158883.7,163255.0,162814.5,164742.3,165736.9,169414.9,170136.9,169998.8,172973.0,174351.4,175184.4,175561.2,173346.8,176898.0,177996.1,180369.1,182847.5,182531.0,186849.4,190531.1,192571.1,197022.3,199028.2,202943.2,203644.6,208482.6,210537.1,211421.0,214782.7,217113.8,220911.7,223911.4,228518.2,232081.6,235915.8,239157.1,241109.6,242379.3,244631.6,247977.0,251600.3,250597.2,228542.1,246357.2,249610.9,256567.2,262916.8,268863.7,279424.5,284128.5
"""42000""",Pennsylvania,2,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,588074.8,592847.9,598342.4,600155.3,591567.8,595622.2,599524.9,602162.1,605914.8,611075.4,621664.1,630585.2,629858.6,639262.5,632397.6,617712.8,606215.2,605160.1,607545.7,621670.7,616360.6,624928.4,633030.7,636585.5,627642.8,635417.4,638814.6,646581.2,646900.5,649620.0,650691.3,644491.6,651793.4,654649.8,656465.5,660808.0,658669.3,667370.3,674954.4,677578.5,681668.5,682275.1,681854.9,684065.8,685221.1,686226.4,691450.6,690539.4,688782.7,691571.2,697867.9,698724.1,699585.0,702735.0,705819.5,707644.4,709316.3,714917.9,719083.5,721375.7,711885.6,635657.8,689419.6,698132.5,702716.0,710846.8,715035.6,726164.6,722447.1
"""42000""",Pennsylvania,2,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,90.763,91.499,92.347,92.627,91.302,91.928,92.530,92.937,93.516,94.313,95.947,97.324,97.212,98.663,97.603,95.337,93.562,93.400,93.768,95.948,95.128,96.451,97.701,98.250,96.870,98.069,98.594,99.792,99.842,100.261,100.427,99.470,100.597,101.038,101.318,101.988,101.658,103.001,104.172,104.577,105.208,105.301,105.237,105.578,105.756,105.911,106.718,106.577,106.306,106.736,107.708,107.840,107.973,108.459,108.935,109.217,109.475,110.339,110.982,111.336,109.871,98.107,106.404,107.749,108.456,109.711,110.358,112.075,111.501
"""42000""",Pennsylvania,2,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,500807.4,507458.6,516558.6,522101.0,519399.8,528087.3,535995.6,541613.5,550859.5,559243.9,571887.2,581336.5,581997.2,592384.7,592329.1,585387.5,577364.9,576358.2,579881.5,594974.6,590889.5,601125.4,610578.4,616353.9,610520.2,622117.8,629445.2,637195.7,641584.3,647656.2,652646.9,649816.0,660425.4,665443.2,670007.2,678400.4,678505.8,690745.6,701835.0,705484.0,709728.5,714130.6,715545.5,717406.8,717945.6,723679.2,730956.5,733666.5,734792.6,739361.6,749959.6,755931.3,760606.0,770651.5,776548.4,782639.7,786663.4,797421.2,804278.7,810381.5,802036.1,712551.3,779767.1,793237.2,807846.2,828895.7,846123.5,874880.8,888137.1
"""44000""",Rhode Island,1,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,50513.3,51300.2,51431.3,52233.9,51900.4,53154.0,53709.1,52834.7,52444.6,51521.5,51239.7,50670.4,50997.4,50764.9,50384.8,50153.6,49326.3,49765.6,50275.2,50650.2,50696.0,51267.4,51672.9,51694.9,50477.7,51741.9,51352.1,51546.9,51713.6,51745.5,51631.9,51241.1,52095.8,51619.2,51936.1,51992.3,52074.8,52123.3,52202.0,52773.4,52630.8,52908.6,52652.4,53084.5,52347.2,52769.2,53461.7,53032.4,52249.5,52482.8,53040.1,52662.8,52330.6,52733.6,52284.1,52627.1,53058.4,53335.1,53049.9,53456.5,52786.9,47948.3,52169.8,52755.6,52272.8,54438.4,54732.3,55447.0,55367.9
"""44000""",Rhode Island,1,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,97.926,99.452,99.706,101.262,100.615,103.046,104.122,102.427,101.670,99.881,99.334,98.231,98.865,98.414,97.677,97.229,95.625,96.477,97.465,98.192,98.280,99.388,100.174,100.217,97.857,100.308,99.552,99.930,100.253,100.315,100.095,99.337,100.994,100.070,100.685,100.793,100.953,101.047,101.200,102.308,102.031,102.570,102.073,102.911,101.482,102.300,103.642,102.810,101.292,101.744,102.825,102.093,101.449,102.231,101.359,102.024,102.860,103.397,102.844,103.632,102.334,92.954,101.138,102.273,101.337,105.536,106.105,107.491,107.338
"""44000""",Rhode Island,1,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,43230.5,44158.3,44569.6,45538.1,45715.2,47257.0,48125.0,47720.3,47853.9,47274.1,47307.6,46927.5,47289.1,47127.8,47127.8,47565.1,46978.9,47420.0,47955.3,48454.5,48570.4,49346.4,49881.1,50075.5,49039.1,50530.6,50508.6,50746.1,51277.6,51623.1,51769.4,51662.0,52814.7,52559.8,53152.8,53609.0,53834.0,54190.9,54637.6,55576.2,55800.3,56380.5,56395.1,56987.3,56363.3,57145.5,58059.2,57845.9,57165.1,57624.4,58535.5,58438.1,58385.3,59328.5,59028.5,59773.7,60573.3,61300.4,61325.8,62076.8,61775.7,56288.9,61652.9,62507.9,62340.1,65700.5,66893.7,68822.6,69750.8
"""45000""",South Carolina,5,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,168167.0,169187.0,169777.8,170822.2,172902.3,173113.4,173024.6,174443.3,174930.5,177782.7,179947.7,181237.5,178486.2,179270.7,177217.8,171295.5,168763.1,167752.4,168424.7,170467.0,170063.4,171853.5,172800.4,173806.7,174490.2,176848.3,175789.1,177205.2,178844.1,177831.9,177543.1,176253.4,179962.7,178980.5,181874.0,182708.9,182879.9,186502.3,187265.9,187299.5,189194.9,190853.5,193517.9,194513.1,195759.5,197491.2,198554.3,200217.7,201568.8,202106.1,202355.6,203946.6,205922.9,207769.0,208209.0,209189.7,211188.1,210913.8,213010.6,214818.9,211784.1,194789.8,212745.6,214602.3,217344.4,220004.0,220865.9,224541.7,223923.6
"""45000""",South Carolina,5,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,94.679,95.253,95.586,96.174,97.345,97.464,97.414,98.213,98.487,100.093,101.312,102.038,100.489,100.930,99.775,96.440,95.015,94.446,94.824,95.974,95.747,96.754,97.288,97.854,98.239,99.567,98.970,99.768,100.690,100.120,99.958,99.232,101.320,100.767,102.396,102.866,102.962,105.002,105.432,105.451,106.518,107.452,108.952,109.512,110.214,111.189,111.787,112.724,113.484,113.787,113.927,114.823,115.936,116.975,117.223,117.775,118.900,118.746,119.926,120.944,119.236,109.668,119.777,120.822,122.366,123.863,124.349,126.418,126.070
"""45000""",South Carolina,5,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,143076.4,144455.5,146092.7,147990.1,151321.7,152798.8,154093.1,156377.3,158430.7,161948.2,164668.0,165938.5,163614.4,164634.8,164800.3,162495.2,161572.2,160607.8,161449.4,163624.6,163087.4,165462.3,166741.0,168149.3,169265.5,172338.3,172645.5,174051.1,176868.5,177338.2,178248.0,178018.0,182639.5,182372.4,186285.4,188738.9,189404.7,194084.6,196306.2,197615.2,201236.3,204010.6,208210.2,209809.6,211448.7,214490.7,215903.9,218637.6,220817.9,221873.1,223269.9,226218.7,229379.3,233308.3,234622.9,237350.8,241080.5,242294.6,246017.9,249256.2,247225.5,227781.1,250739.5,253780.6,259690.8,266773.6,272097.4,281754.3,286535.4
"""46000""",South Dakota,4,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,35847.9,35651.3,35865.2,36004.5,36296.9,36556.0,36410.9,36139.5,37813.6,37968.4,37503.8,37737.9,39922.4,39450.5,39046.7,37903.4,39425.1,39862.4,40486.8,40174.8,39594.2,39775.3,40870.3,41238.6,42049.0,42614.6,42789.2,44745.2,44728.7,44563.0,42261.3,44053.0,43989.2,44147.5,44218.3,44234.5,45215.6,45290.3,44724.4,44155.6,45028.8,45216.7,45585.1,46827.5,45401.1,45745.2,46617.9,46539.7,46811.4,46209.8,45522.8,44968.7,47001.9,46418.4,46265.6,46130.4,46688.0,46423.4,46630.3,46822.3,47582.8,44126.2,46920.6,48101.4,48924.2,49069.7,48943.9,48979.0,48545.5
"""46000""",South Dakota,4,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,81.655,81.207,81.695,82.012,82.678,83.268,82.938,82.320,86.133,86.485,85.427,85.960,90.936,89.861,88.942,86.337,89.804,90.800,92.222,91.511,90.189,90.601,93.095,93.934,95.780,97.069,97.466,101.922,101.884,101.507,96.264,100.345,100.200,100.560,100.722,100.759,102.993,103.164,101.874,100.579,102.568,102.996,103.835,106.665,103.416,104.200,106.188,106.009,106.628,105.258,103.693,102.431,107.062,105.733,105.385,105.077,106.347,105.744,106.216,106.653,108.385,100.512,106.877,109.567,111.441,111.772,111.486,111.566,110.578
"""46000""",South Dakota,4,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,30867.4,30748.5,31056.0,31317.6,31855.5,32343.2,32582.0,32677.2,34676.8,35094.6,34995.6,35525.0,37518.1,37033.7,36597.7,35262.7,35959.8,36190.0,36629.9,36951.9,36693.1,37127.9,38434.5,39154.4,40546.0,41384.5,41989.1,43648.7,44208.7,44318.0,42376.2,44703.1,45176.6,45321.9,45524.2,45421.5,46686.6,47358.2,46728.2,46368.5,47108.9,47542.3,48164.3,49465.2,47950.3,48786.0,49877.1,49992.4,50853.8,50506.0,50014.7,49823.0,52468.0,52347.7,52250.5,52550.9,53411.2,53535.4,54180.2,54632.7,55792.2,51129.3,55088.0,57148.1,58938.8,61093.6,61980.4,62809.1,64025.0
"""47000""",Tennessee,5,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,265145.2,266672.9,270176.9,271571.7,273436.5,275810.2,274295.9,275974.2,269551.8,271695.2,273751.4,277897.7,276748.3,277366.0,276294.8,267875.1,265580.3,264034.9,263354.0,265979.4,266920.2,267546.7,268414.3,270917.9,272163.1,275778.4,277827.8,281823.7,284450.7,287689.4,286248.3,286977.4,290856.7,288127.3,289602.5,290592.0,291026.8,293801.3,295472.7,296219.6,300344.6,304598.4,306366.6,306627.1,307457.6,307914.9,310764.6,314435.8,316239.6,317108.9,318187.8,322111.7,321019.1,322690.0,323882.4,323002.4,326274.8,327901.4,330819.9,331450.5,329142.7,288729.6,320474.8,326954.3,337611.0,340933.2,343539.9,351709.5,350673.9
"""47000""",Tennessee,5,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,92.598,93.131,94.355,94.842,95.493,96.322,95.793,96.379,94.136,94.885,95.603,97.051,96.650,96.865,96.491,93.551,92.750,92.210,91.972,92.889,93.217,93.436,93.739,94.614,95.048,96.311,97.027,98.422,99.340,100.471,99.967,100.222,101.577,100.624,101.139,101.484,101.636,102.605,103.189,103.450,104.890,106.376,106.993,107.084,107.374,107.534,108.529,109.811,110.441,110.745,111.122,112.492,112.111,112.694,113.111,112.803,113.946,114.514,115.533,115.754,114.948,100.834,111.920,114.183,117.905,119.065,119.976,122.829,122.467
"""47000""",Tennessee,5,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,227330.2,229396.6,233685.1,236122.1,239569.9,243566.9,244136.6,247062.1,243755.2,247115.4,249955.7,253943.3,253230.2,254391.3,256490.7,252855.6,252551.0,251259.3,251296.0,254224.9,255253.9,256782.9,258035.0,261032.0,263046.6,268001.1,271961.4,276247.9,281241.5,286905.2,287425.2,289793.9,295031.0,293120.1,296056.9,299243.0,299850.3,304617.4,308659.4,311485.5,318009.3,324676.4,328626.3,329864.2,331589.5,333875.1,337438.9,342752.2,345728.9,347221.1,350109.6,356291.2,356192.3,361163.1,363411.5,364759.2,370314.4,374825.8,379716.9,382808.8,382646.2,335711.7,375476.9,384462.2,400791.9,411982.7,421351.9,439050.2,447507.4
"""48000""",Texas,6,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,1139658.4,1135433.3,1137918.6,1152484.7,1201785.0,1221094.9,1234618.7,1256690.6,1264535.4,1289259.4,1292203.3,1298772.7,1280086.4,1275240.7,1276586.2,1296441.3,1283018.0,1268738.0,1274100.7,1283324.8,1297028.9,1303407.7,1314966.9,1324445.8,1333041.2,1348910.1,1352294.3,1380155.9,1400141.9,1414739.4,1421653.5,1448185.6,1462155.5,1478834.3,1495674.9,1502135.8,1487194.1,1517509.6,1546682.4,1567082.4,1606817.9,1590408.4,1608819.7,1617560.7,1616602.1,1615121.6,1622154.3,1625938.6,1641095.0,1655979.1,1670896.1,1688904.1,1707894.4,1727374.2,1733454.9,1748422.7,1756331.9,1768760.8,1800160.9,1816018.0,1783603.0,1640169.1,1745366.7,1768145.6,1786515.2,1820328.3,1836855.2,1881751.0,1870873.7
"""48000""",Texas,6,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,80.191,79.894,80.069,81.094,84.562,85.921,86.873,88.426,88.978,90.718,90.925,91.387,90.072,89.731,89.826,91.223,90.278,89.274,89.651,90.300,91.264,91.713,92.526,93.193,93.798,94.915,95.153,97.113,98.520,99.547,100.033,101.900,102.883,104.057,105.242,105.696,104.645,106.778,108.831,110.266,113.062,111.908,113.203,113.818,113.751,113.647,114.141,114.408,115.474,116.521,117.571,118.838,120.174,121.545,121.973,123.026,123.583,124.457,126.667,127.782,125.502,115.409,122.811,124.414,125.706,128.086,129.249,132.408,131.642
"""48000""",Texas,6,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,968505.2,975780.1,1001395.2,1035329.3,1071297.6,1096286.6,1114116.8,1131089.6,1149379.1,1188694.1,1201116.2,1225182.9,1228946.7,1263934.7,1264957.2,1219340.9,1173961.8,1153427.4,1162798.7,1188242.7,1223263.6,1232018.4,1252740.9,1275814.8,1303586.3,1340245.0,1348558.1,1372948.1,1397505.5,1407203.6,1422024.7,1457986.7,1480600.7,1504689.6,1533953.0,1541539.0,1543903.2,1581236.8,1602329.8,1589728.1,1576808.8,1571265.7,1575692.5,1570226.5,1548784.5,1571899.9,1587579.6,1607795.5,1639102.2,1658198.2,1683248.2,1727895.0,1766855.2,1807209.1,1823400.7,1841360.8,1835120.8,1852549.4,1874518.1,1893627.1,1838100.3,1651389.5,1787816.1,1825045.4,1880288.0,1949756.3,2006650.5,2104579.4,2149053.6
"""49000""",Utah,7,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,107245.4,108775.0,110924.6,113240.8,115939.5,117552.1,119222.9,121214.9,121062.3,124186.0,124527.8,125565.3,123900.2,125776.2,125159.4,122066.3,122338.1,121350.5,121070.2,120966.7,122391.0,122292.9,124251.7,126673.3,126829.7,128250.2,128106.1,128784.0,129955.2,129341.0,128746.7,130007.2,131892.7,132488.7,134162.1,133908.1,135672.4,136830.9,137255.1,138216.4,139958.3,141148.5,142016.2,143759.1,145673.6,146493.8,148858.0,150823.9,150660.5,152675.2,155670.3,158463.0,160523.3,163004.9,164347.8,165432.0,169788.2,168920.1,172157.8,173672.7,171099.8,163398.3,173146.4,177836.0,180194.6,181965.2,183233.3,186132.1,185181.2
"""49000""",Utah,7,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,82.807,83.988,85.648,87.436,89.520,90.765,92.055,93.593,93.475,95.887,96.151,96.952,95.667,97.115,96.639,94.251,94.460,93.698,93.482,93.402,94.501,94.426,95.938,97.808,97.929,99.025,98.914,99.438,100.342,99.868,99.409,100.382,101.838,102.298,103.590,103.394,104.756,105.651,105.978,106.720,108.065,108.984,109.654,111.000,112.478,113.112,114.937,116.455,116.329,117.884,120.197,122.353,123.944,125.860,126.897,127.734,131.098,130.428,132.928,134.097,132.111,126.164,133.691,137.312,139.133,140.500,141.479,143.717,142.983
"""49000""",Utah,7,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,91655.9,93596.9,96508.9,99658.8,102830.6,105366.3,107714.9,110237.3,111153.9,114858.5,115845.1,117396.2,116157.9,118620.4,118614.7,115322.7,114846.1,113509.9,113440.1,114145.6,116383.5,116819.7,119234.0,122242.0,123234.6,125661.1,126310.4,127053.8,129079.6,129035.0,129025.8,130909.6,133362.7,134422.1,136800.1,137216.6,139570.1,141655.3,142978.9,144396.2,146212.0,148557.2,149985.2,151859.1,153767.0,156060.0,159186.8,162295.5,162864.0,165557.9,169692.1,174119.5,177521.0,182074.6,184349.5,186629.2,192061.2,192305.5,196664.6,199322.3,196919.8,186765.8,200044.5,206517.6,211720.7,217148.4,222157.1,230341.9,234035.5
"""50000""",Vermont,1,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,26990.1,26867.8,26986.5,27137.9,27388.1,27220.2,27110.0,26796.9,26609.9,26805.9,27029.9,27101.0,27833.2,27898.7,27879.2,27422.4,27067.1,26942.4,27260.3,27618.1,27818.0,28354.3,28745.0,28697.7,28570.5,28923.8,28881.6,29678.2,29313.9,29657.3,29300.7,28693.1,28917.6,28721.9,28464.4,28622.1,28370.8,28707.2,29182.9,29387.9,29054.7,29051.5,29204.6,29165.4,29358.5,29319.3,29505.3,29449.5,29519.4,29433.2,29514.0,29536.8,29650.7,29735.8,29550.7,29528.2,29939.4,29658.0,29984.4,30029.6,29949.0,26519.8,28933.2,29192.0,29410.3,29517.0,29557.9,30130.0,30184.4
