                               Labor Force Data by County, 2019 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN4708900000000   47     089   Jefferson County, TN                              2019        24,771       23,852        919      3.7
CN4709100000000   47     091   Johnson County, TN                                2019         7,754        7,484        270      3.5
CN4709300000000   47     093   Knox County, TN                                   2019       246,230      239,072      7,158      2.9
CN4709500000000   47     095   Lake County, TN                                   2019         1,734        1,639         95      5.5
CN4709700000000   47     097   Lauderdale County, TN                             2019         9,753        9,225        528      5.4
CN4709900000000   47     099   Lawrence County, TN                               2019        19,255       18,462        793      4.1
CN4710100000000   47     101   Lewis County, TN                                  2019         5,222        5,010        212      4.1
CN4710300000000   47     103   Lincoln County, TN                                2019        16,856       16,247        609      3.6
CN4710500000000   47     105   Loudon County, TN                                 2019        23,893       23,083        810      3.4
CN4710700000000   47     107   McMinn County, TN                                 2019        23,645       22,747        898      3.8
CN4710900000000   47     109   McNairy County, TN                                2019         8,484        8,034        450      5.3
CN4711100000000   47     111   Macon County, TN                                  2019        11,404       11,049        355      3.1
CN4711300000000   47     113   Madison County, TN                                2019        49,529       47,770      1,759      3.6
CN4711500000000   47     115   Marion County, TN                                 2019        12,636       12,095        541      4.3
CN4711700000000   47     117   Marshall County, TN                               2019        15,816       15,254        562      3.6
CN4711900000000   47     119   Maury County, TN                                  2019        50,401       48,796      1,605      3.2
CN4712100000000   47     121   Meigs County, TN                                  2019         5,210        4,974        236      4.5
CN4712300000000   47     123   Monroe County, TN                                 2019        20,361       19,619        742      3.6
CN4712500000000   47     125   Montgomery County, TN                             2019        86,807       83,519      3,288      3.8
CN4712700000000   47     127   Moore County, TN                                  2019         3,634        3,528        106      2.9
CN4712900000000   47     129   Morgan County, TN                                 2019         7,809        7,488        321      4.1
CN4713100000000   47     131   Obion County, TN                                  2019        12,514       11,903        611      4.9
CN4713300000000   47     133   Overton County, TN                                2019         9,974        9,595        379      3.8
CN4713500000000   47     135   Perry County, TN                                  2019         3,126        2,969        157      5.0
CN4713700000000   47     137   Pickett County, TN                                2019         2,353        2,243        110      4.7
CN4713900000000   47     139   Polk County, TN                                   2019         7,469        7,169        300      4.0
CN4714100000000   47     141   Putnam County, TN                                 2019        35,243       34,004      1,239      3.5
CN4714300000000   47     143   Rhea County, TN                                   2019        13,398       12,635        763      5.7
CN4714500000000   47     145   Roane County, TN                                  2019        23,475       22,521        954      4.1
CN4714700000000   47     147   Robertson County, TN                              2019        38,342       37,230      1,112      2.9
CN4714900000000   47     149   Rutherford County, TN                             2019       187,745      182,901      4,844      2.6
CN4715100000000   47     151   Scott County, TN                                  2019         8,423        8,054        369      4.4
CN4715300000000   47     153   Sequatchie County, TN                             2019         6,260        5,996        264      4.2
CN4715500000000   47     155   Sevier County, TN                                 2019        55,129       53,320      1,809      3.3
CN4715700000000   47     157   Shelby County, TN                                 2019       449,046      431,035     18,011      4.0
CN4715900000000   47     159   Smith County, TN                                  2019         9,532        9,245        287      3.0
CN4716100000000   47     161   Stewart County, TN                                2019         5,549        5,301        248      4.5
CN4716300000000   47     163   Sullivan County, TN                               2019        70,928       68,302      2,626      3.7
CN4716500000000   47     165   Sumner County, TN                                 2019       104,341      101,534      2,807      2.7
CN4716700000000   47     167   Tipton County, TN                                 2019        28,370       27,268      1,102      3.9
CN4716900000000   47     169   Trousdale County, TN                              2019         5,544        5,375        169      3.0
CN4717100000000   47     171   Unicoi County, TN                                 2019         7,194        6,836        358      5.0
CN4717300000000   47     173   Union County, TN                                  2019         7,726        7,413        313      4.1
CN4717500000000   47     175   Van Buren County, TN                              2019         2,065        1,971         94      4.6
CN4717700000000   47     177   Warren County, TN                                 2019        16,994       16,299        695      4.1
CN4717900000000   47     179   Washington County, TN                             2019        61,093       58,994      2,099      3.4
CN4718100000000   47     181   Wayne County, TN                                  2019         6,320        6,028        292      4.6
CN4718300000000   47     183   Weakley County, TN                                2019        16,137       15,487        650      4.0
CN4718500000000   47     185   White County, TN                                  2019        12,322       11,866        456      3.7
CN4718700000000   47     187   Williamson County, TN                             2019       131,762      128,542      3,220      2.4
CN4718900000000   47     189   Wilson County, TN                                 2019        78,621       76,501      2,120      2.7
CN4800100000000   48     001   Anderson County, TX                               2019        23,188       22,508        680      2.9
CN4800300000000   48     003   Andrews County, TX                                2019         9,794        9,570        224      2.3
CN4800500000000   48     005   Angelina County, TX                               2019        35,337       33,922      1,415      4.0
CN4800700000000   48     007   Aransas County, TX                                2019         9,173        8,780        393      4.3
CN4800900000000   48     009   Archer County, TX                                 2019         3,960        3,848        112      2.8
CN4801100000000   48     011   Armstrong County, TX                              2019           919          894         25      2.7
CN4801300000000   48     013   Atascosa County, TX                               2019        21,483       20,710        773      3.6
CN4801500000000   48     015   Austin County, TX                                 2019        13,809       13,333        476      3.4
CN4801700000000   48     017   Bailey County, TX                                 2019         2,470        2,379         91      3.7
CN4801900000000   48     019   Bandera County, TX                                2019         9,929        9,602        327      3.3
CN4802100000000   48     021   Bastrop County, TX                                2019        42,185       40,894      1,291      3.1
CN4802300000000   48     023   Baylor County, TX                                 2019         1,731        1,692         39      2.3
CN4802500000000   48     025   Bee County, TX                                    2019         9,708        9,280        428      4.4
CN4802700000000   48     027   Bell County, TX                                   2019       142,089      136,616      5,473      3.9
CN4802900000000   48     029   Bexar County, TX                                  2019       932,179      902,782     29,397      3.2
CN4803100000000   48     031   Blanco County, TX                                 2019         6,434        6,277        157      2.4
CN4803300000000   48     033   Borden County, TX                                 2019           400          390         10      2.5
CN4803500000000   48     035   Bosque County, TX                                 2019         8,214        7,933        281      3.4
CN4803700000000   48     037   Bowie County, TX                                  2019        39,150       37,408      1,742      4.4
CN4803900000000   48     039   Brazoria County, TX                               2019       177,569      170,069      7,500      4.2
CN4804100000000   48     041   Brazos County, TX                                 2019       117,312      114,136      3,176      2.7
CN4804300000000   48     043   Brewster County, TX                               2019         4,141        4,020        121      2.9
CN4804500000000   48     045   Briscoe County, TX                                2019           571          551         20      3.5
CN4804700000000   48     047   Brooks County, TX                                 2019         2,586        2,454        132      5.1
CN4804900000000   48     049   Brown County, TX                                  2019        15,479       14,904        575      3.7
CN4805100000000   48     051   Burleson County, TX                               2019         8,181        7,926        255      3.1
CN4805300000000   48     053   Burnet County, TX                                 2019        23,308       22,671        637      2.7
CN4805500000000   48     055   Caldwell County, TX                               2019        19,145       18,492        653      3.4
CN4805700000000   48     057   Calhoun County, TX                                2019        11,983       11,598        385      3.2
CN4805900000000   48     059   Callahan County, TX                               2019         5,987        5,802        185      3.1
CN4806100000000   48     061   Cameron County, TX                                2019       164,659      155,573      9,086      5.5
CN4806300000000   48     063   Camp County, TX                                   2019         4,910        4,704        206      4.2
CN4806500000000   48     065   Carson County, TX                                 2019         2,945        2,869         76      2.6
CN4806700000000   48     067   Cass County, TX                                   2019        12,229       11,700        529      4.3
CN4806900000000   48     069   Castro County, TX                                 2019         3,378        3,285         93      2.8
CN4807100000000   48     071   Chambers County, TX                               2019        19,674       18,786        888      4.5
CN4807300000000   48     073   Cherokee County, TX                               2019        20,760       19,975        785      3.8
CN4807500000000   48     075   Childress County, TX                              2019         2,923        2,844         79      2.7
CN4807700000000   48     077   Clay County, TX                                   2019         4,853        4,704        149      3.1
CN4807900000000   48     079   Cochran County, TX                                2019         1,113        1,075         38      3.4
CN4808100000000   48     081   Coke County, TX                                   2019         1,434        1,387         47      3.3
CN4808300000000   48     083   Coleman County, TX                                2019         2,826        2,711        115      4.1
CN4808500000000   48     085   Collin County, TX                                 2019       565,064      547,629     17,435      3.1
CN4808700000000   48     087   Collingsworth County, TX                          2019         1,133        1,098         35      3.1
CN4808900000000   48     089   Colorado County, TX                               2019         9,729        9,427        302      3.1
CN4809100000000   48     091   Comal County, TX                                  2019        75,124       72,890      2,234      3.0
CN4809300000000   48     093   Comanche County, TX                               2019         5,516        5,337        179      3.2
CN4809500000000   48     095   Concho County, TX                                 2019         1,239        1,200         39      3.1
CN4809700000000   48     097   Cooke County, TX                                  2019        19,596       19,043        553      2.8
CN4809900000000   48     099   Coryell County, TX                                2019        23,707       22,764        943      4.0
CN4810100000000   48     101   Cottle County, TX                                 2019           543          520         23      4.2
CN4810300000000   48     103   Crane County, TX                                  2019         1,548        1,486         62      4.0
CN4810500000000   48     105   Crockett County, TX                               2019         1,612        1,565         47      2.9
CN4810700000000   48     107   Crosby County, TX                                 2019         2,429        2,333         96      4.0
CN4810900000000   48     109   Culberson County, TX                              2019         1,028          986         42      4.1
CN4811100000000   48     111   Dallam County, TX                                 2019         3,892        3,815         77      2.0
CN4811300000000   48     113   Dallas County, TX                                 2019     1,328,465    1,281,824     46,641      3.5
CN4811500000000   48     115   Dawson County, TX                                 2019         4,567        4,389        178      3.9
CN4811700000000   48     117   Deaf Smith County, TX                             2019         8,334        8,106        228      2.7
CN4811900000000   48     119   Delta County, TX                                  2019         2,412        2,330         82      3.4
CN4812100000000   48     121   Denton County, TX                                 2019       497,471      482,704     14,767      3.0
CN4812300000000   48     123   DeWitt County, TX                                 2019         9,625        9,371        254      2.6
CN4812500000000   48     125   Dickens County, TX                                2019           666          638         28      4.2
CN4812700000000   48     127   Dimmit County, TX                                 2019         7,355        7,168        187      2.5
CN4812900000000   48     129   Donley County, TX                                 2019         1,423        1,375         48      3.4
CN4813100000000   48     131   Duval County, TX                                  2019         4,894        4,676        218      4.5
CN4813300000000   48     133   Eastland County, TX                               2019         8,246        7,972        274      3.3
CN4813500000000   48     135   Ector County, TX                                  2019        87,269       84,942      2,327      2.7
CN4813700000000   48     137   Edwards County, TX                                2019         1,036        1,012         24      2.3
CN4813900000000   48     139   Ellis County, TX                                  2019        92,979       90,096      2,883      3.1
CN4814100000000   48     141   El Paso County, TX                                2019       358,155      344,465     13,690      3.8
CN4814300000000   48     143   Erath County, TX                                  2019        20,604       19,954        650      3.2
CN4814500000000   48     145   Falls County, TX                                  2019         6,406        6,196        210      3.3
CN4814700000000   48     147   Fannin County, TX                                 2019        17,145       16,673        472      2.8
CN4814900000000   48     149   Fayette County, TX                                2019        12,248       11,926        322      2.6
CN4815100000000   48     151   Fisher County, TX                                 2019         1,611        1,564         47      2.9
CN4815300000000   48     153   Floyd County, TX                                  2019         2,537        2,426        111      4.4
CN4815500000000   48     155   Foard County, TX                                  2019           573          556         17      3.0
CN4815700000000   48     157   Fort Bend County, TX                              2019       395,228      381,510     13,718      3.5
CN4815900000000   48     159   Franklin County, TX                               2019         4,611        4,444        167      3.6
CN4816100000000   48     161   Freestone County, TX                              2019         6,312        6,009        303      4.8
CN4816300000000   48     163   Frio County, TX                                   2019        10,310       10,039        271      2.6
CN4816500000000   48     165   Gaines County, TX                                 2019         9,759        9,522        237      2.4
CN4816700000000   48     167   Galveston County, TX                              2019       163,900      157,262      6,638      4.1
CN4816900000000   48     169   Garza County, TX                                  2019         2,111        2,056         55      2.6
CN4817100000000   48     171   Gillespie County, TX                              2019        13,396       13,069        327      2.4
CN4817300000000   48     173   Glasscock County, TX                              2019           789          772         17      2.2
CN4817500000000   48     175   Goliad County, TX                                 2019         3,230        3,121        109      3.4
CN4817700000000   48     177   Gonzales County, TX                               2019         9,481        9,225        256      2.7
CN4817900000000   48     179   Gray County, TX                                   2019         7,951        7,667        284      3.6
CN4818100000000   48     181   Grayson County, TX                                2019        63,512       61,559      1,953      3.1
CN4818300000000   48     183   Gregg County, TX                                  2019        57,381       55,227      2,154      3.8
CN4818500000000   48     185   Grimes County, TX                                 2019        11,121       10,677        444      4.0
CN4818700000000   48     187   Guadalupe County, TX                              2019        80,826       78,431      2,395      3.0
CN4818900000000   48     189   Hale County, TX                                   2019        12,041       11,504        537      4.5
CN4819100000000   48     191   Hall County, TX                                   2019         1,056        1,012         44      4.2
CN4819300000000   48     193   Hamilton County, TX                               2019         3,635        3,527        108      3.0
CN4819500000000   48     195   Hansford County, TX                               2019         2,735        2,670         65      2.4
CN4819700000000   48     197   Hardeman County, TX                               2019         1,700        1,649         51      3.0
CN4819900000000   48     199   Hardin County, TX                                 2019        25,272       24,120      1,152      4.6
CN4820100000000   48     201   Harris County, TX                                 2019     2,274,172    2,186,363     87,809      3.9
CN4820300000000   48     203   Harrison County, TX                               2019        29,083       27,919      1,164      4.0
CN4820500000000   48     205   Hartley County, TX                                2019         2,766        2,720         46      1.7
CN4820700000000   48     207   Haskell County, TX                                2019         2,227        2,154         73      3.3
CN4820900000000   48     209   Hays County, TX                                   2019       119,428      116,098      3,330      2.8
CN4821100000000   48     211   Hemphill County, TX                               2019         1,981        1,929         52      2.6
CN4821300000000   48     213   Henderson County, TX                              2019        36,201       34,931      1,270      3.5
CN4821500000000   48     215   Hidalgo County, TX                                2019       347,774      325,960     21,814      6.3
CN4821700000000   48     217   Hill County, TX                                   2019        16,202       15,663        539      3.3
CN4821900000000   48     219   Hockley County, TX                                2019        11,135       10,806        329      3.0
CN4822100000000   48     221   Hood County, TX                                   2019        27,423       26,487        936      3.4
CN4822300000000   48     223   Hopkins County, TX                                2019        17,336       16,805        531      3.1
CN4822500000000   48     225   Houston County, TX                                2019        10,158        9,840        318      3.1
CN4822700000000   48     227   Howard County, TX                                 2019        13,856       13,427        429      3.1
CN4822900000000   48     229   Hudspeth County, TX                               2019         1,840        1,760         80      4.3
CN4823100000000   48     231   Hunt County, TX                                   2019        43,208       41,663      1,545      3.6
CN4823300000000   48     233   Hutchinson County, TX                             2019         8,562        8,182        380      4.4
CN4823500000000   48     235   Irion County, TX                                  2019           753          735         18      2.4
CN4823700000000   48     237   Jack County, TX                                   2019         3,428        3,320        108      3.2
CN4823900000000   48     239   Jackson County, TX                                2019         7,440        7,217        223      3.0
CN4824100000000   48     241   Jasper County, TX                                 2019        12,676       11,900        776      6.1
CN4824300000000   48     243   Jeff Davis County, TX                             2019         1,034        1,004         30      2.9
CN4824500000000   48     245   Jefferson County, TX                              2019       104,653       98,531      6,122      5.8
CN4824700000000   48     247   Jim Hogg County, TX                               2019         1,859        1,770         89      4.8
CN4824900000000   48     249   Jim Wells County, TX                              2019        16,656       15,872        784      4.7
CN4825100000000   48     251   Johnson County, TX                                2019        82,364       79,720      2,644      3.2
CN4825300000000   48     253   Jones County, TX                                  2019         5,717        5,474        243      4.3
CN4825500000000   48     255   Karnes County, TX                                 2019         7,072        6,894        178      2.5
CN4825700000000   48     257   Kaufman County, TX                                2019        66,558       64,407      2,151      3.2
CN4825900000000   48     259   Kendall County, TX                                2019        22,390       21,781        609      2.7
CN4826100000000   48     261   Kenedy County, TX                                 2019           228          220          8      3.5
CN4826300000000   48     263   Kent County, TX                                   2019           467          456         11      2.4
CN4826500000000   48     265   Kerr County, TX                                   2019        21,980       21,331        649      3.0
CN4826700000000   48     267   Kimble County, TX                                 2019         1,833        1,778         55      3.0
CN4826900000000   48     269   King County, TX                                   2019           233          228          5      2.1
CN4827100000000   48     271   Kinney County, TX                                 2019         1,350        1,301         49      3.6
CN4827300000000   48     273   Kleberg County, TX                                2019        13,325       12,751        574      4.3
CN4827500000000   48     275   Knox County, TX                                   2019         1,426        1,380         46      3.2
CN4827700000000   48     277   Lamar County, TX                                  2019        23,653       22,853        800      3.4
CN4827900000000   48     279   Lamb County, TX                                   2019         5,204        5,006        198      3.8
CN4828100000000   48     281   Lampasas County, TX                               2019         9,005        8,705        300      3.3
CN4828300000000   48     283   La Salle County, TX                               2019         4,336        4,231        105      2.4
CN4828500000000   48     285   Lavaca County, TX                                 2019         8,523        8,270        253      3.0
CN4828700000000   48     287   Lee County, TX                                    2019        10,006        9,741        265      2.6
CN4828900000000   48     289   Leon County, TX                                   2019         6,244        5,972        272      4.4
CN4829100000000   48     291   Liberty County, TX                                2019        33,077       31,416      1,661      5.0
CN4829300000000   48     293   Limestone County, TX                              2019         8,503        8,175        328      3.9
CN4829500000000   48     295   Lipscomb County, TX                               2019         1,610        1,567         43      2.7
CN4829700000000   48     297   Live Oak County, TX                               2019         5,475        5,306        169      3.1
CN4829900000000   48     299   Llano County, TX                                  2019         8,546        8,250        296      3.5
CN4830100000000   48     301   Loving County, TX                                 2019           498          494          4      0.8
CN4830300000000   48     303   Lubbock County, TX                                2019       156,286      151,849      4,437      2.8
CN4830500000000   48     305   Lynn County, TX                                   2019         2,750        2,668         82      3.0
CN4830700000000   48     307   McCulloch County, TX                              2019         3,435        3,257        178      5.2
CN4830900000000   48     309   McLennan County, TX                               2019       117,785      113,863      3,922      3.3
CN4831100000000   48     311   McMullen County, TX                               2019           805          792         13      1.6
CN4831300000000   48     313   Madison County, TX                                2019         4,480        4,292        188      4.2
CN4831500000000   48     315   Marion County, TX                                 2019         4,185        4,009        176      4.2
CN4831700000000   48     317   Martin County, TX                                 2019         2,780        2,707         73      2.6
CN4831900000000   48     319   Mason County, TX                                  2019         1,740        1,684         56      3.2
CN4832100000000   48     321   Matagorda County, TX                              2019        16,510       15,574        936      5.7
CN4832300000000   48     323   Maverick County, TX                               2019        23,363       21,589      1,774      7.6
CN4832500000000   48     325   Medina County, TX                                 2019        21,528       20,844        684      3.2
CN4832700000000   48     327   Menard County, TX                                 2019           854          825         29      3.4
CN4832900000000   48     329   Midland County, TX                                2019       105,449      103,242      2,207      2.1
CN4833100000000   48     331   Milam County, TX                                  2019         9,641        9,160        481      5.0
CN4833300000000   48     333   Mills County, TX                                  2019         1,867        1,806         61      3.3
CN4833500000000   48     335   Mitchell County, TX                               2019         2,308        2,222         86      3.7
CN4833700000000   48     337   Montague County, TX                               2019         9,182        8,918        264      2.9
CN4833900000000   48     339   Montgomery County, TX                             2019       285,534      275,842      9,692      3.4
CN4834100000000   48     341   Moore County, TX                                  2019        10,690       10,443        247      2.3
CN4834300000000   48     343   Morris County, TX                                 2019         4,753        4,501        252      5.3
CN4834500000000   48     345   Motley County, TX                                 2019           467          451         16      3.4
CN4834700000000   48     347   Nacogdoches County, TX                            2019        27,831       26,795      1,036      3.7
CN4834900000000   48     349   Navarro County, TX                                2019        23,763       22,988        775      3.3
CN4835100000000   48     351   Newton County, TX                                 2019         5,084        4,763        321      6.3
CN4835300000000   48     353   Nolan County, TX                                  2019         6,955        6,751        204      2.9
CN4835500000000   48     355   Nueces County, TX                                 2019       164,995      158,208      6,787      4.1
CN4835700000000   48     357   Ochiltree County, TX                              2019         4,250        4,137        113      2.7
CN4835900000000   48     359   Oldham County, TX                                 2019           900          874         26      2.9
CN4836100000000   48     361   Orange County, TX                                 2019        36,012       34,151      1,861      5.2
CN4836300000000   48     363   Palo Pinto County, TX                             2019        13,414       12,990        424      3.2
CN4836500000000   48     365   Panola County, TX                                 2019         9,999        9,594        405      4.1
CN4836700000000   48     367   Parker County, TX                                 2019        67,923       65,947      1,976      2.9
CN4836900000000   48     369   Parmer County, TX                                 2019         4,811        4,705        106      2.2
CN4837100000000   48     371   Pecos County, TX                                  2019         6,299        6,092        207      3.3
CN4837300000000   48     373   Polk County, TX                                   2019        17,818       16,962        856      4.8
CN4837500000000   48     375   Potter County, TX                                 2019        53,714       52,240      1,474      2.7
CN4837700000000   48     377   Presidio County, TX                               2019         3,075        2,877        198      6.4
CN4837900000000   48     379   Rains County, TX                                  2019         5,983        5,801        182      3.0
CN4838100000000   48     381   Randall County, TX                                2019        72,247       70,514      1,733      2.4
CN4838300000000   48     383   Reagan County, TX                                 2019         1,871        1,822         49      2.6
CN4838500000000   48     385   Real County, TX                                   2019         1,048        1,007         41      3.9
CN4838700000000   48     387   Red River County, TX                              2019         5,018        4,786        232      4.6
CN4838900000000   48     389   Reeves County, TX                                 2019        11,031       10,836        195      1.8
CN4839100000000   48     391   Refugio County, TX                                2019         3,110        2,995        115      3.7
CN4839300000000   48     393   Roberts County, TX                                2019           412          400         12      2.9
CN4839500000000   48     395   Robertson County, TX                              2019         7,379        7,112        267      3.6
CN4839700000000   48     397   Rockwall County, TX                               2019        52,858       51,236      1,622      3.1
CN4839900000000   48     399   Runnels County, TX                                2019         4,543        4,416        127      2.8
CN4840100000000   48     401   Rusk County, TX                                   2019        22,625       21,814        811      3.6
CN4840300000000   48     403   Sabine County, TX                                 2019         3,711        3,467        244      6.6
CN4840500000000   48     405   San Augustine County, TX                          2019         3,334        3,175        159      4.8
CN4840700000000   48     407   San Jacinto County, TX                            2019        11,605       11,073        532      4.6
CN4840900000000   48     409   San Patricio County, TX                           2019        29,413       27,801      1,612      5.5
CN4841100000000   48     411   San Saba County, TX                               2019         2,504        2,430         74      3.0
CN4841300000000   48     413   Schleicher County, TX                             2019         1,294        1,257         37      2.9
CN4841500000000   48     415   Scurry County, TX                                 2019         6,580        6,367        213      3.2
CN4841700000000   48     417   Shackelford County, TX                            2019         1,882        1,841         41      2.2
CN4841900000000   48     419   Shelby County, TX                                 2019        11,016       10,583        433      3.9
CN4842100000000   48     421   Sherman County, TX                                2019         1,352        1,320         32      2.4
CN4842300000000   48     423   Smith County, TX                                  2019       107,008      103,438      3,570      3.3
CN4842500000000   48     425   Somervell County, TX                              2019         4,318        4,163        155      3.6
CN4842700000000   48     427   Starr County, TX                                  2019        24,851       22,394      2,457      9.9
CN4842900000000   48     429   Stephens County, TX                               2019         4,044        3,922        122      3.0
CN4843100000000   48     431   Sterling County, TX                               2019           568          550         18      3.2
CN4843300000000   48     433   Stonewall County, TX                              2019           577          560         17      2.9
CN4843500000000   48     435   Sutton County, TX                                 2019         1,400        1,348         52      3.7
CN4843700000000   48     437   Swisher County, TX                                2019         2,584        2,489         95      3.7
CN4843900000000   48     439   Tarrant County, TX                                2019     1,066,885    1,031,409     35,476      3.3
CN4844100000000   48     441   Taylor County, TX                                 2019        65,996       64,105      1,891      2.9
CN4844300000000   48     443   Terrell County, TX                                2019           373          360         13      3.5
CN4844500000000   48     445   Terry County, TX                                  2019         4,938        4,758        180      3.6
CN4844700000000   48     447   Throckmorton County, TX                           2019           641          617         24      3.7
CN4844900000000   48     449   Titus County, TX                                  2019        12,782       12,253        529      4.1
CN4845100000000   48     451   Tom Green County, TX                              2019        53,983       52,351      1,632      3.0
CN4845300000000   48     453   Travis County, TX                                 2019       728,706      709,594     19,112      2.6
CN4845500000000   48     455   Trinity County, TX                                2019         5,234        4,985        249      4.8
CN4845700000000   48     457   Tyler County, TX                                  2019         7,071        6,666        405      5.7
CN4845900000000   48     459   Upshur County, TX                                 2019        17,787       17,128        659      3.7
CN4846100000000   48     461   Upton County, TX                                  2019         1,636        1,587         49      3.0
CN4846300000000   48     463   Uvalde County, TX                                 2019        11,347       10,918        429      3.8
CN4846500000000   48     465   Val Verde County, TX                              2019        22,612       21,857        755      3.3
CN4846700000000   48     467   Van Zandt County, TX                              2019        25,817       24,975        842      3.3
CN4846900000000   48     469   Victoria County, TX                               2019        41,917       40,461      1,456      3.5
CN4847100000000   48     471   Walker County, TX                                 2019        23,826       22,888        938      3.9
CN4847300000000   48     473   Waller County, TX                                 2019        23,880       22,983        897      3.8
CN4847500000000   48     475   Ward County, TX                                   2019         7,270        7,097        173      2.4
CN4847700000000   48     477   Washington County, TX                             2019        14,998       14,488        510      3.4
CN4847900000000   48     479   Webb County, TX                                   2019       117,063      112,721      4,342      3.7
CN4848100000000   48     481   Wharton County, TX                                2019        21,409       20,683        726      3.4
CN4848300000000   48     483   Wheeler County, TX                                2019         2,237        2,170         67      3.0
CN4848500000000   48     485   Wichita County, TX                                2019        55,414       53,647      1,767      3.2
CN4848700000000   48     487   Wilbarger County, TX                              2019         4,893        4,719        174      3.6
CN4848900000000   48     489   Willacy County, TX                                2019         6,472        5,938        534      8.3
CN4849100000000   48     491   Williamson County, TX                             2019       315,068      306,186      8,882      2.8
CN4849300000000   48     493   Wilson County, TX                                 2019        24,621       23,920        701      2.8
CN4849500000000   48     495   Winkler County, TX                                2019         4,009        3,894        115      2.9
CN4849700000000   48     497   Wise County, TX                                   2019        31,925       30,896      1,029      3.2
CN4849900000000   48     499   Wood County, TX                                   2019        17,491       16,810        681      3.9
CN4850100000000   48     501   Yoakum County, TX                                 2019         3,702        3,595        107      2.9
CN4850300000000   48     503   Young County, TX                                  2019         7,903        7,668        235      3.0
CN4850500000000   48     505   Zapata County, TX                                 2019         5,057        4,802        255      5.0
CN4850700000000   48     507   Zavala County, TX                                 2019         3,310        3,030        280      8.5
CN4900100000000   49     001   Beaver County, UT                                 2019         2,895        2,809         86      3.0
CN4900300000000   49     003   Box Elder County, UT                              2019        26,232       25,552        680      2.6
CN4900500000000   49     005   Cache County, UT                                  2019        65,104       63,718      1,386      2.1
CN4900700000000   49     007   Carbon County, UT                                 2019         8,583        8,271        312      3.6
CN4900900000000   49     009   Daggett County, UT                                2019           392          377         15      3.8
CN4901100000000   49     011   Davis County, UT                                  2019       174,427      170,250      4,177      2.4
CN4901300000000   49     013   Duchesne County, UT                               2019         7,785        7,485        300      3.9
CN4901500000000   49     015   Emery County, UT                                  2019         4,332        4,161        171      3.9
CN4901700000000   49     017   Garfield County, UT                               2019         2,787        2,617        170      6.1
CN4901900000000   49     019   Grand County, UT                                  2019         6,246        6,005        241      3.9
CN4902100000000   49     021   Iron County, UT                                   2019        24,318       23,606        712      2.9
CN4902300000000   49     023   Juab County, UT                                   2019         5,858        5,713        145      2.5
CN4902500000000   49     025   Kane County, UT                                   2019         3,850        3,740        110      2.9
CN4902700000000   49     027   Millard County, UT                                2019         6,074        5,913        161      2.7
CN4902900000000   49     029   Morgan County, UT                                 2019         5,561        5,427        134      2.4
CN4903100000000   49     031   Piute County, UT                                  2019           484          462         22      4.5
CN4903300000000   49     033   Rich County, UT                                   2019         1,175        1,140         35      3.0
CN4903500000000   49     035   Salt Lake County, UT                              2019       637,173      621,401     15,772      2.5
CN4903700000000   49     037   San Juan County, UT                               2019         5,757        5,470        287      5.0
CN4903900000000   49     039   Sanpete County, UT                                2019        12,542       12,148        394      3.1
CN4904100000000   49     041   Sevier County, UT                                 2019         9,810        9,512        298      3.0
CN4904300000000   49     043   Summit County, UT                                 2019        25,083       24,478        605      2.4
CN4904500000000   49     045   Tooele County, UT                                 2019        35,032       34,052        980      2.8
CN4904700000000   49     047   Uintah County, UT                                 2019        13,741       13,167        574      4.2
CN4904900000000   49     049   Utah County, UT                                   2019       309,866      302,523      7,343      2.4
CN4905100000000   49     051   Wasatch County, UT                                2019        16,163       15,726        437      2.7
CN4905300000000   49     053   Washington County, UT                             2019        76,786       74,521      2,265      2.9
CN4905500000000   49     055   Wayne County, UT                                  2019         1,436        1,359         77      5.4
CN4905700000000   49     057   Weber County, UT                                  2019       128,564      124,818      3,746      2.9
CN5000100000000   50     001   Addison County, VT                                2019        21,350       20,861        489      2.3
CN5000300000000   50     003   Bennington County, VT                             2019        18,822       18,279        543      2.9
