                               Labor Force Data by County, 2018 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN4203300000000   42     033   Clearfield County, PA                             2018        36,121       34,250      1,871      5.2
CN4203500000000   42     035   Clinton County, PA                                2018        18,562       17,539      1,023      5.5
CN4203700000000   42     037   Columbia County, PA                               2018        33,853       32,187      1,666      4.9
CN4203900000000   42     039   Crawford County, PA                               2018        39,322       37,412      1,910      4.9
CN4204100000000   42     041   Cumberland County, PA                             2018       132,055      127,480      4,575      3.5
CN4204300000000   42     043   Dauphin County, PA                                2018       144,231      138,273      5,958      4.1
CN4204500000000   42     045   Delaware County, PA                               2018       299,233      286,729     12,504      4.2
CN4204700000000   42     047   Elk County, PA                                    2018        16,038       15,399        639      4.0
CN4204900000000   42     049   Erie County, PA                                   2018       130,607      124,230      6,377      4.9
CN4205100000000   42     051   Fayette County, PA                                2018        57,452       53,964      3,488      6.1
CN4205300000000   42     053   Forest County, PA                                 2018         1,839        1,720        119      6.5
CN4205500000000   42     055   Franklin County, PA                               2018        77,787       74,795      2,992      3.8
CN4205700000000   42     057   Fulton County, PA                                 2018         7,910        7,584        326      4.1
CN4205900000000   42     059   Greene County, PA                                 2018        16,777       15,929        848      5.1
CN4206100000000   42     061   Huntingdon County, PA                             2018        20,026       18,923      1,103      5.5
CN4206300000000   42     063   Indiana County, PA                                2018        39,199       37,198      2,001      5.1
CN4206500000000   42     065   Jefferson County, PA                              2018        20,738       19,737      1,001      4.8
CN4206700000000   42     067   Juniata County, PA                                2018        12,593       12,066        527      4.2
CN4206900000000   42     069   Lackawanna County, PA                             2018       106,463      101,395      5,068      4.8
CN4207100000000   42     071   Lancaster County, PA                              2018       285,302      275,237     10,065      3.5
CN4207300000000   42     073   Lawrence County, PA                               2018        41,250       39,070      2,180      5.3
CN4207500000000   42     075   Lebanon County, PA                                2018        72,007       69,180      2,827      3.9
CN4207700000000   42     077   Lehigh County, PA                                 2018       193,125      183,886      9,239      4.8
CN4207900000000   42     079   Luzerne County, PA                                2018       159,673      150,704      8,969      5.6
CN4208100000000   42     081   Lycoming County, PA                               2018        57,951       55,068      2,883      5.0
CN4208300000000   42     083   McKean County, PA                                 2018        18,015       17,115        900      5.0
CN4208500000000   42     085   Mercer County, PA                                 2018        50,481       48,012      2,469      4.9
CN4208700000000   42     087   Mifflin County, PA                                2018        21,004       19,983      1,021      4.9
CN4208900000000   42     089   Monroe County, PA                                 2018        83,259       78,631      4,628      5.6
CN4209100000000   42     091   Montgomery County, PA                             2018       455,203      438,929     16,274      3.6
CN4209300000000   42     093   Montour County, PA                                2018         9,192        8,859        333      3.6
CN4209500000000   42     095   Northampton County, PA                            2018       161,415      153,991      7,424      4.6
CN4209700000000   42     097   Northumberland County, PA                         2018        43,570       41,201      2,369      5.4
CN4209900000000   42     099   Perry County, PA                                  2018        24,494       23,542        952      3.9
CN4210100000000   42     101   Philadelphia County/city, PA                      2018       718,024      676,682     41,342      5.8
CN4210300000000   42     103   Pike County, PA                                   2018        25,374       23,975      1,399      5.5
CN4210500000000   42     105   Potter County, PA                                 2018         7,257        6,855        402      5.5
CN4210700000000   42     107   Schuylkill County, PA                             2018        66,841       63,252      3,589      5.4
CN4210900000000   42     109   Snyder County, PA                                 2018        20,526       19,679        847      4.1
CN4211100000000   42     111   Somerset County, PA                               2018        33,914       32,116      1,798      5.3
CN4211300000000   42     113   Sullivan County, PA                               2018         2,719        2,579        140      5.1
CN4211500000000   42     115   Susquehanna County, PA                            2018        20,681       19,823        858      4.1
CN4211700000000   42     117   Tioga County, PA                                  2018        19,050       18,028      1,022      5.4
CN4211900000000   42     119   Union County, PA                                  2018        19,817       19,044        773      3.9
CN4212100000000   42     121   Venango County, PA                                2018        22,683       21,528      1,155      5.1
CN4212300000000   42     123   Warren County, PA                                 2018        19,262       18,373        889      4.6
CN4212500000000   42     125   Washington County, PA                             2018       107,488      102,663      4,825      4.5
CN4212700000000   42     127   Wayne County, PA                                  2018        22,639       21,527      1,112      4.9
CN4212900000000   42     129   Westmoreland County, PA                           2018       181,986      173,627      8,359      4.6
CN4213100000000   42     131   Wyoming County, PA                                2018        13,756       13,109        647      4.7
CN4213300000000   42     133   York County, PA                                   2018       237,045      227,519      9,526      4.0
CN4400100000000   44     001   Bristol County, RI                                2018        26,714       25,792        922      3.5
CN4400300000000   44     003   Kent County, RI                                   2018        93,212       89,785      3,427      3.7
CN4400500000000   44     005   Newport County, RI                                2018        45,483       43,867      1,616      3.6
CN4400700000000   44     007   Providence County, RI                             2018       334,606      319,949     14,657      4.4
CN4400900000000   44     009   Washington County, RI                             2018        71,137       68,601      2,536      3.6
CN4500100000000   45     001   Abbeville County, SC                              2018         9,715        9,334        381      3.9
CN4500300000000   45     003   Aiken County, SC                                  2018        72,399       70,013      2,386      3.3
CN4500500000000   45     005   Allendale County, SC                              2018         2,702        2,550        152      5.6
CN4500700000000   45     007   Anderson County, SC                               2018        88,094       85,287      2,807      3.2
CN4500900000000   45     009   Bamberg County, SC                                2018         4,898        4,584        314      6.4
CN4501100000000   45     011   Barnwell County, SC                               2018         8,127        7,745        382      4.7
CN4501300000000   45     013   Beaufort County, SC                               2018        74,241       71,877      2,364      3.2
CN4501500000000   45     015   Berkeley County, SC                               2018        99,297       96,329      2,968      3.0
CN4501700000000   45     017   Calhoun County, SC                                2018         6,372        6,102        270      4.2
CN4501900000000   45     019   Charleston County, SC                             2018       201,964      196,411      5,553      2.7
CN4502100000000   45     021   Cherokee County, SC                               2018        24,502       23,625        877      3.6
CN4502300000000   45     023   Chester County, SC                                2018        12,801       12,183        618      4.8
CN4502500000000   45     025   Chesterfield County, SC                           2018        21,394       20,710        684      3.2
CN4502700000000   45     027   Clarendon County, SC                              2018        12,281       11,714        567      4.6
CN4502900000000   45     029   Colleton County, SC                               2018        16,338       15,695        643      3.9
CN4503100000000   45     031   Darlington County, SC                             2018        29,427       28,255      1,172      4.0
CN4503300000000   45     033   Dillon County, SC                                 2018        12,279       11,697        582      4.7
CN4503500000000   45     035   Dorchester County, SC                             2018        74,611       72,392      2,219      3.0
CN4503700000000   45     037   Edgefield County, SC                              2018        10,381       10,024        357      3.4
CN4503900000000   45     039   Fairfield County, SC                              2018         9,390        8,811        579      6.2
CN4504100000000   45     041   Florence County, SC                               2018        64,813       62,498      2,315      3.6
CN4504300000000   45     043   Georgetown County, SC                             2018        24,790       23,671      1,119      4.5
CN4504500000000   45     045   Greenville County, SC                             2018       246,072      238,985      7,087      2.9
CN4504700000000   45     047   Greenwood County, SC                              2018        30,289       29,199      1,090      3.6
CN4504900000000   45     049   Hampton County, SC                                2018         8,142        7,868        274      3.4
CN4505100000000   45     051   Horry County, SC                                  2018       141,890      135,888      6,002      4.2
CN4505300000000   45     053   Jasper County, SC                                 2018        12,096       11,738        358      3.0
CN4505500000000   45     055   Kershaw County, SC                                2018        28,237       27,249        988      3.5
CN4505700000000   45     057   Lancaster County, SC                              2018        39,249       37,781      1,468      3.7
CN4505900000000   45     059   Laurens County, SC                                2018        29,173       28,144      1,029      3.5
CN4506100000000   45     061   Lee County, SC                                    2018         6,417        6,127        290      4.5
CN4506300000000   45     063   Lexington County, SC                              2018       144,732      140,635      4,097      2.8
CN4506500000000   45     065   McCormick County, SC                              2018         3,318        3,204        114      3.4
CN4506700000000   45     067   Marion County, SC                                 2018        12,599       11,912        687      5.5
CN4506900000000   45     069   Marlboro County, SC                               2018         8,945        8,500        445      5.0
CN4507100000000   45     071   Newberry County, SC                               2018        18,483       17,921        562      3.0
CN4507300000000   45     073   Oconee County, SC                                 2018        33,892       32,769      1,123      3.3
CN4507500000000   45     075   Orangeburg County, SC                             2018        33,547       31,638      1,909      5.7
CN4507700000000   45     077   Pickens County, SC                                2018        55,499       53,669      1,830      3.3
CN4507900000000   45     079   Richland County, SC                               2018       192,047      185,496      6,551      3.4
CN4508100000000   45     081   Saluda County, SC                                 2018         8,568        8,304        264      3.1
CN4508300000000   45     083   Spartanburg County, SC                            2018       146,259      141,770      4,489      3.1
CN4508500000000   45     085   Sumter County, SC                                 2018        42,702       41,001      1,701      4.0
CN4508700000000   45     087   Union County, SC                                  2018        11,147       10,688        459      4.1
CN4508900000000   45     089   Williamsburg County, SC                           2018        11,843       11,203        640      5.4
CN4509100000000   45     091   York County, SC                                   2018       133,473      129,186      4,287      3.2
CN4600300000000   46     003   Aurora County, SD                                 2018         1,554        1,512         42      2.7
CN4600500000000   46     005   Beadle County, SD                                 2018         9,519        9,286        233      2.4
CN4600700000000   46     007   Bennett County, SD                                2018         1,072        1,028         44      4.1
CN4600900000000   46     009   Bon Homme County, SD                              2018         2,859        2,792         67      2.3
CN4601100000000   46     011   Brookings County, SD                              2018        18,960       18,458        502      2.6
CN4601300000000   46     013   Brown County, SD                                  2018        20,760       20,220        540      2.6
CN4601500000000   46     015   Brule County, SD                                  2018         2,497        2,435         62      2.5
CN4601700000000   46     017   Buffalo County, SD                                2018           704          665         39      5.5
CN4601900000000   46     019   Butte County, SD                                  2018         5,024        4,871        153      3.0
CN4602100000000   46     021   Campbell County, SD                               2018           781          752         29      3.7
CN4602300000000   46     023   Charles Mix County, SD                            2018         3,822        3,711        111      2.9
CN4602500000000   46     025   Clark County, SD                                  2018         1,899        1,829         70      3.7
CN4602700000000   46     027   Clay County, SD                                   2018         7,223        7,032        191      2.6
CN4602900000000   46     029   Codington County, SD                              2018        15,290       14,864        426      2.8
CN4603100000000   46     031   Corson County, SD                                 2018         1,382        1,330         52      3.8
CN4603300000000   46     033   Custer County, SD                                 2018         3,984        3,834        150      3.8
CN4603500000000   46     035   Davison County, SD                                2018        10,994       10,729        265      2.4
CN4603700000000   46     037   Day County, SD                                    2018         2,770        2,660        110      4.0
CN4603900000000   46     039   Deuel County, SD                                  2018         2,154        2,066         88      4.1
CN4604100000000   46     041   Dewey County, SD                                  2018         2,204        2,025        179      8.1
CN4604300000000   46     043   Douglas County, SD                                2018         1,560        1,522         38      2.4
CN4604500000000   46     045   Edmunds County, SD                                2018         2,055        2,005         50      2.4
CN4604700000000   46     047   Fall River County, SD                             2018         2,991        2,887        104      3.5
CN4604900000000   46     049   Faulk County, SD                                  2018         1,091        1,061         30      2.7
CN4605100000000   46     051   Grant County, SD                                  2018         4,425        4,294        131      3.0
CN4605300000000   46     053   Gregory County, SD                                2018         2,034        1,973         61      3.0
CN4605500000000   46     055   Haakon County, SD                                 2018         1,067        1,041         26      2.4
CN4605700000000   46     057   Hamlin County, SD                                 2018         3,233        3,139         94      2.9
CN4605900000000   46     059   Hand County, SD                                   2018         1,804        1,766         38      2.1
CN4606100000000   46     061   Hanson County, SD                                 2018         1,742        1,667         75      4.3
CN4606300000000   46     063   Harding County, SD                                2018           727          711         16      2.2
CN4606500000000   46     065   Hughes County, SD                                 2018         9,853        9,621        232      2.4
CN4606700000000   46     067   Hutchinson County, SD                             2018         3,561        3,471         90      2.5
CN4606900000000   46     069   Hyde County, SD                                   2018           675          657         18      2.7
CN4607100000000   46     071   Jackson County, SD                                2018         1,275        1,217         58      4.5
CN4607300000000   46     073   Jerauld County, SD                                2018         1,112        1,087         25      2.2
CN4607500000000   46     075   Jones County, SD                                  2018           551          538         13      2.4
CN4607700000000   46     077   Kingsbury County, SD                              2018         2,648        2,578         70      2.6
CN4607900000000   46     079   Lake County, SD                                   2018         6,616        6,408        208      3.1
CN4608100000000   46     081   Lawrence County, SD                               2018        13,011       12,660        351      2.7
CN4608300000000   46     083   Lincoln County, SD                                2018        33,749       33,026        723      2.1
CN4608500000000   46     085   Lyman County, SD                                  2018         1,690        1,625         65      3.8
CN4608700000000   46     087   McCook County, SD                                 2018         3,029        2,959         70      2.3
CN4608900000000   46     089   McPherson County, SD                              2018         1,018          982         36      3.5
CN4609100000000   46     091   Marshall County, SD                               2018         2,413        2,328         85      3.5
CN4609300000000   46     093   Meade County, SD                                  2018        13,949       13,522        427      3.1
CN4609500000000   46     095   Mellette County, SD                               2018           744          711         33      4.4
CN4609700000000   46     097   Miner County, SD                                  2018         1,189        1,159         30      2.5
CN4609900000000   46     099   Minnehaha County, SD                              2018       110,228      107,551      2,677      2.4
CN4610100000000   46     101   Moody County, SD                                  2018         3,990        3,880        110      2.8
CN4610200000000   46     102   Oglala Lakota County, SD                          2018         3,540        3,200        340      9.6
CN4610300000000   46     103   Pennington County, SD                             2018        55,871       54,285      1,586      2.8
CN4610500000000   46     105   Perkins County, SD                                2018         1,437        1,399         38      2.6
CN4610700000000   46     107   Potter County, SD                                 2018         1,085        1,050         35      3.2
CN4610900000000   46     109   Roberts County, SD                                2018         4,816        4,625        191      4.0
CN4611100000000   46     111   Sanborn County, SD                                2018         1,145        1,114         31      2.7
CN4611500000000   46     115   Spink County, SD                                  2018         3,224        3,120        104      3.2
CN4611700000000   46     117   Stanley County, SD                                2018         1,827        1,783         44      2.4
CN4611900000000   46     119   Sully County, SD                                  2018           802          783         19      2.4
CN4612100000000   46     121   Todd County, SD                                   2018         3,118        2,940        178      5.7
CN4612300000000   46     123   Tripp County, SD                                  2018         3,090        3,019         71      2.3
CN4612500000000   46     125   Turner County, SD                                 2018         4,634        4,517        117      2.5
CN4612700000000   46     127   Union County, SD                                  2018         8,366        8,123        243      2.9
CN4612900000000   46     129   Walworth County, SD                               2018         2,202        2,102        100      4.5
CN4613500000000   46     135   Yankton County, SD                                2018        11,783       11,497        286      2.4
CN4613700000000   46     137   Ziebach County, SD                                2018           917          873         44      4.8
CN4700100000000   47     001   Anderson County, TN                               2018        34,280       32,989      1,291      3.8
CN4700300000000   47     003   Bedford County, TN                                2018        20,798       20,017        781      3.8
CN4700500000000   47     005   Benton County, TN                                 2018         6,905        6,568        337      4.9
CN4700700000000   47     007   Bledsoe County, TN                                2018         4,236        3,985        251      5.9
CN4700900000000   47     009   Blount County, TN                                 2018        62,756       60,734      2,022      3.2
CN4701100000000   47     011   Bradley County, TN                                2018        50,606       48,796      1,810      3.6
CN4701300000000   47     013   Campbell County, TN                               2018        14,684       13,983        701      4.8
CN4701500000000   47     015   Cannon County, TN                                 2018         6,435        6,232        203      3.2
CN4701700000000   47     017   Carroll County, TN                                2018        12,057       11,463        594      4.9
CN4701900000000   47     019   Carter County, TN                                 2018        23,898       22,907        991      4.1
CN4702100000000   47     021   Cheatham County, TN                               2018        21,378       20,789        589      2.8
CN4702300000000   47     023   Chester County, TN                                2018         8,516        8,197        319      3.7
CN4702500000000   47     025   Claiborne County, TN                              2018        13,001       12,449        552      4.2
CN4702700000000   47     027   Clay County, TN                                   2018         2,875        2,734        141      4.9
CN4702900000000   47     029   Cocke County, TN                                  2018        14,927       14,229        698      4.7
CN4703100000000   47     031   Coffee County, TN                                 2018        24,830       23,953        877      3.5
CN4703300000000   47     033   Crockett County, TN                               2018         6,963        6,694        269      3.9
CN4703500000000   47     035   Cumberland County, TN                             2018        23,370       22,348      1,022      4.4
CN4703700000000   47     037   Davidson County, TN                               2018       394,751      384,282     10,469      2.7
CN4703900000000   47     039   Decatur County, TN                                2018         4,504        4,278        226      5.0
CN4704100000000   47     041   DeKalb County, TN                                 2018         7,768        7,420        348      4.5
CN4704300000000   47     043   Dickson County, TN                                2018        26,378       25,577        801      3.0
CN4704500000000   47     045   Dyer County, TN                                   2018        16,218       15,477        741      4.6
CN4704700000000   47     047   Fayette County, TN                                2018        19,017       18,310        707      3.7
CN4704900000000   47     049   Fentress County, TN                               2018         7,208        6,909        299      4.1
CN4705100000000   47     051   Franklin County, TN                               2018        19,902       19,229        673      3.4
CN4705300000000   47     053   Gibson County, TN                                 2018        21,884       20,931        953      4.4
CN4705500000000   47     055   Giles County, TN                                  2018        15,313       14,755        558      3.6
CN4705700000000   47     057   Grainger County, TN                               2018         9,388        9,017        371      4.0
CN4705900000000   47     059   Greene County, TN                                 2018        29,882       28,500      1,382      4.6
CN4706100000000   47     061   Grundy County, TN                                 2018         4,903        4,687        216      4.4
CN4706300000000   47     063   Hamblen County, TN                                2018        27,600       26,546      1,054      3.8
CN4706500000000   47     065   Hamilton County, TN                               2018       181,223      175,103      6,120      3.4
CN4706700000000   47     067   Hancock County, TN                                2018         2,128        2,025        103      4.8
CN4706900000000   47     069   Hardeman County, TN                               2018         9,385        8,926        459      4.9
CN4707100000000   47     071   Hardin County, TN                                 2018        10,352        9,899        453      4.4
CN4707300000000   47     073   Hawkins County, TN                                2018        23,793       22,846        947      4.0
CN4707500000000   47     075   Haywood County, TN                                2018         7,743        7,332        411      5.3
CN4707700000000   47     077   Henderson County, TN                              2018        12,022       11,458        564      4.7
CN4707900000000   47     079   Henry County, TN                                  2018        14,255       13,658        597      4.2
CN4708100000000   47     081   Hickman County, TN                                2018        11,178       10,816        362      3.2
CN4708300000000   47     083   Houston County, TN                                2018         3,244        3,067        177      5.5
CN4708500000000   47     085   Humphreys County, TN                              2018         8,848        8,470        378      4.3
CN4708700000000   47     087   Jackson County, TN                                2018         4,607        4,391        216      4.7
CN4708900000000   47     089   Jefferson County, TN                              2018        24,142       23,229        913      3.8
CN4709100000000   47     091   Johnson County, TN                                2018         7,585        7,322        263      3.5
CN4709300000000   47     093   Knox County, TN                                   2018       241,067      233,982      7,085      2.9
CN4709500000000   47     095   Lake County, TN                                   2018         1,806        1,714         92      5.1
CN4709700000000   47     097   Lauderdale County, TN                             2018         9,688        9,127        561      5.8
CN4709900000000   47     099   Lawrence County, TN                               2018        18,494       17,749        745      4.0
CN4710100000000   47     101   Lewis County, TN                                  2018         5,075        4,850        225      4.4
CN4710300000000   47     103   Lincoln County, TN                                2018        16,721       16,211        510      3.1
CN4710500000000   47     105   Loudon County, TN                                 2018        23,174       22,389        785      3.4
CN4710700000000   47     107   McMinn County, TN                                 2018        22,762       21,831        931      4.1
CN4710900000000   47     109   McNairy County, TN                                2018         8,302        7,847        455      5.5
CN4711100000000   47     111   Macon County, TN                                  2018        11,001       10,649        352      3.2
CN4711300000000   47     113   Madison County, TN                                2018        48,762       46,925      1,837      3.8
CN4711500000000   47     115   Marion County, TN                                 2018        12,345       11,769        576      4.7
CN4711700000000   47     117   Marshall County, TN                               2018        15,481       14,945        536      3.5
CN4711900000000   47     119   Maury County, TN                                  2018        48,274       46,719      1,555      3.2
CN4712100000000   47     121   Meigs County, TN                                  2018         5,074        4,842        232      4.6
CN4712300000000   47     123   Monroe County, TN                                 2018        20,014       19,275        739      3.7
CN4712500000000   47     125   Montgomery County, TN                             2018        84,169       80,928      3,241      3.9
CN4712700000000   47     127   Moore County, TN                                  2018         3,505        3,398        107      3.1
CN4712900000000   47     129   Morgan County, TN                                 2018         7,817        7,466        351      4.5
CN4713100000000   47     131   Obion County, TN                                  2018        12,292       11,685        607      4.9
CN4713300000000   47     133   Overton County, TN                                2018         9,813        9,444        369      3.8
CN4713500000000   47     135   Perry County, TN                                  2018         3,255        3,116        139      4.3
CN4713700000000   47     137   Pickett County, TN                                2018         2,442        2,348         94      3.8
CN4713900000000   47     139   Polk County, TN                                   2018         7,313        7,006        307      4.2
CN4714100000000   47     141   Putnam County, TN                                 2018        34,489       33,257      1,232      3.6
CN4714300000000   47     143   Rhea County, TN                                   2018        13,142       12,404        738      5.6
CN4714500000000   47     145   Roane County, TN                                  2018        23,127       22,174        953      4.1
CN4714700000000   47     147   Robertson County, TN                              2018        37,169       36,000      1,169      3.1
CN4714900000000   47     149   Rutherford County, TN                             2018       179,778      174,943      4,835      2.7
CN4715100000000   47     151   Scott County, TN                                  2018         8,290        7,923        367      4.4
CN4715300000000   47     153   Sequatchie County, TN                             2018         6,105        5,842        263      4.3
CN4715500000000   47     155   Sevier County, TN                                 2018        53,293       51,443      1,850      3.5
CN4715700000000   47     157   Shelby County, TN                                 2018       442,606      424,233     18,373      4.2
CN4715900000000   47     159   Smith County, TN                                  2018         9,226        8,945        281      3.0
CN4716100000000   47     161   Stewart County, TN                                2018         5,308        5,046        262      4.9
CN4716300000000   47     163   Sullivan County, TN                               2018        70,489       67,894      2,595      3.7
CN4716500000000   47     165   Sumner County, TN                                 2018        99,967       97,188      2,779      2.8
CN4716700000000   47     167   Tipton County, TN                                 2018        28,041       26,860      1,181      4.2
CN4716900000000   47     169   Trousdale County, TN                              2018         5,302        5,131        171      3.2
CN4717100000000   47     171   Unicoi County, TN                                 2018         7,051        6,705        346      4.9
CN4717300000000   47     173   Union County, TN                                  2018         7,532        7,226        306      4.1
CN4717500000000   47     175   Van Buren County, TN                              2018         2,066        1,968         98      4.7
CN4717700000000   47     177   Warren County, TN                                 2018        16,783       16,116        667      4.0
CN4717900000000   47     179   Washington County, TN                             2018        60,117       57,993      2,124      3.5
CN4718100000000   47     181   Wayne County, TN                                  2018         6,158        5,861        297      4.8
CN4718300000000   47     183   Weakley County, TN                                2018        15,992       15,317        675      4.2
CN4718500000000   47     185   White County, TN                                  2018        12,282       11,840        442      3.6
CN4718700000000   47     187   Williamson County, TN                             2018       125,351      122,232      3,119      2.5
CN4718900000000   47     189   Wilson County, TN                                 2018        74,821       72,745      2,076      2.8
CN4800100000000   48     001   Anderson County, TX                               2018        23,169       22,444        725      3.1
CN4800300000000   48     003   Andrews County, TX                                2018         9,321        9,095        226      2.4
CN4800500000000   48     005   Angelina County, TX                               2018        35,702       34,134      1,568      4.4
CN4800700000000   48     007   Aransas County, TX                                2018         9,478        8,910        568      6.0
CN4800900000000   48     009   Archer County, TX                                 2018         4,101        3,975        126      3.1
CN4801100000000   48     011   Armstrong County, TX                              2018           913          888         25      2.7
CN4801300000000   48     013   Atascosa County, TX                               2018        21,207       20,401        806      3.8
CN4801500000000   48     015   Austin County, TX                                 2018        13,730       13,223        507      3.7
CN4801700000000   48     017   Bailey County, TX                                 2018         2,594        2,479        115      4.4
CN4801900000000   48     019   Bandera County, TX                                2018         9,843        9,505        338      3.4
CN4802100000000   48     021   Bastrop County, TX                                2018        41,270       39,866      1,404      3.4
CN4802300000000   48     023   Baylor County, TX                                 2018         1,540        1,491         49      3.2
CN4802500000000   48     025   Bee County, TX                                    2018         9,846        9,342        504      5.1
CN4802700000000   48     027   Bell County, TX                                   2018       141,237      135,339      5,898      4.2
CN4802900000000   48     029   Bexar County, TX                                  2018       927,183      895,880     31,303      3.4
CN4803100000000   48     031   Blanco County, TX                                 2018         6,189        6,026        163      2.6
CN4803300000000   48     033   Borden County, TX                                 2018           340          329         11      3.2
CN4803500000000   48     035   Bosque County, TX                                 2018         8,137        7,833        304      3.7
CN4803700000000   48     037   Bowie County, TX                                  2018        39,101       37,159      1,942      5.0
CN4803900000000   48     039   Brazoria County, TX                               2018       174,880      166,883      7,997      4.6
CN4804100000000   48     041   Brazos County, TX                                 2018       115,352      112,032      3,320      2.9
CN4804300000000   48     043   Brewster County, TX                               2018         4,006        3,871        135      3.4
CN4804500000000   48     045   Briscoe County, TX                                2018           554          532         22      4.0
CN4804700000000   48     047   Brooks County, TX                                 2018         2,429        2,272        157      6.5
CN4804900000000   48     049   Brown County, TX                                  2018        15,868       15,272        596      3.8
CN4805100000000   48     051   Burleson County, TX                               2018         8,145        7,849        296      3.6
CN4805300000000   48     053   Burnet County, TX                                 2018        22,698       22,038        660      2.9
CN4805500000000   48     055   Caldwell County, TX                               2018        18,908       18,212        696      3.7
CN4805700000000   48     057   Calhoun County, TX                                2018        11,103       10,644        459      4.1
CN4805900000000   48     059   Callahan County, TX                               2018         5,926        5,725        201      3.4
CN4806100000000   48     061   Cameron County, TX                                2018       164,356      154,162     10,194      6.2
CN4806300000000   48     063   Camp County, TX                                   2018         4,952        4,708        244      4.9
CN4806500000000   48     065   Carson County, TX                                 2018         2,966        2,882         84      2.8
CN4806700000000   48     067   Cass County, TX                                   2018        12,180       11,561        619      5.1
CN4806900000000   48     069   Castro County, TX                                 2018         3,430        3,331         99      2.9
CN4807100000000   48     071   Chambers County, TX                               2018        19,088       18,052      1,036      5.4
CN4807300000000   48     073   Cherokee County, TX                               2018        20,698       19,839        859      4.2
CN4807500000000   48     075   Childress County, TX                              2018         2,923        2,845         78      2.7
CN4807700000000   48     077   Clay County, TX                                   2018         4,877        4,722        155      3.2
CN4807900000000   48     079   Cochran County, TX                                2018         1,089        1,041         48      4.4
CN4808100000000   48     081   Coke County, TX                                   2018         1,441        1,391         50      3.5
CN4808300000000   48     083   Coleman County, TX                                2018         2,911        2,796        115      4.0
CN4808500000000   48     085   Collin County, TX                                 2018       546,135      527,817     18,318      3.4
CN4808700000000   48     087   Collingsworth County, TX                          2018         1,171        1,134         37      3.2
CN4808900000000   48     089   Colorado County, TX                               2018         9,583        9,264        319      3.3
CN4809100000000   48     091   Comal County, TX                                  2018        71,677       69,372      2,305      3.2
CN4809300000000   48     093   Comanche County, TX                               2018         5,321        5,129        192      3.6
CN4809500000000   48     095   Concho County, TX                                 2018         1,087        1,047         40      3.7
CN4809700000000   48     097   Cooke County, TX                                  2018        18,990       18,398        592      3.1
CN4809900000000   48     099   Coryell County, TX                                2018        23,667       22,667      1,000      4.2
CN4810100000000   48     101   Cottle County, TX                                 2018           526          503         23      4.4
CN4810300000000   48     103   Crane County, TX                                  2018         1,763        1,695         68      3.9
CN4810500000000   48     105   Crockett County, TX                               2018         1,618        1,570         48      3.0
CN4810700000000   48     107   Crosby County, TX                                 2018         2,462        2,347        115      4.7
CN4810900000000   48     109   Culberson County, TX                              2018           966          936         30      3.1
CN4811100000000   48     111   Dallam County, TX                                 2018         4,001        3,919         82      2.0
CN4811300000000   48     113   Dallas County, TX                                 2018     1,323,950    1,273,283     50,667      3.8
CN4811500000000   48     115   Dawson County, TX                                 2018         4,520        4,324        196      4.3
CN4811700000000   48     117   Deaf Smith County, TX                             2018         8,343        8,108        235      2.8
CN4811900000000   48     119   Delta County, TX                                  2018         2,421        2,337         84      3.5
CN4812100000000   48     121   Denton County, TX                                 2018       479,070      463,617     15,453      3.2
CN4812300000000   48     123   DeWitt County, TX                                 2018         9,630        9,326        304      3.2
CN4812500000000   48     125   Dickens County, TX                                2018           667          638         29      4.3
CN4812700000000   48     127   Dimmit County, TX                                 2018         7,286        7,066        220      3.0
CN4812900000000   48     129   Donley County, TX                                 2018         1,544        1,490         54      3.5
CN4813100000000   48     131   Duval County, TX                                  2018         5,018        4,753        265      5.3
CN4813300000000   48     133   Eastland County, TX                               2018         8,589        8,300        289      3.4
CN4813500000000   48     135   Ector County, TX                                  2018        84,807       82,497      2,310      2.7
CN4813700000000   48     137   Edwards County, TX                                2018           875          850         25      2.9
CN4813900000000   48     139   Ellis County, TX                                  2018        89,815       86,816      2,999      3.3
CN4814100000000   48     141   El Paso County, TX                                2018       354,932      339,827     15,105      4.3
CN4814300000000   48     143   Erath County, TX                                  2018        20,552       19,912        640      3.1
CN4814500000000   48     145   Falls County, TX                                  2018         6,450        6,197        253      3.9
