                               Labor Force Data by County, 2020 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN4903700000000   49     037   San Juan County, UT                               2020         5,492        4,928        564     10.3
CN4903900000000   49     039   Sanpete County, UT                                2020        12,759       12,275        484      3.8
CN4904100000000   49     041   Sevier County, UT                                 2020         9,901        9,477        424      4.3
CN4904300000000   49     043   Summit County, UT                                 2020        24,610       22,837      1,773      7.2
CN4904500000000   49     045   Tooele County, UT                                 2020        36,054       34,351      1,703      4.7
CN4904700000000   49     047   Uintah County, UT                                 2020        13,462       12,212      1,250      9.3
CN4904900000000   49     049   Utah County, UT                                   2020       316,642      304,605     12,037      3.8
CN4905100000000   49     051   Wasatch County, UT                                2020        16,460       15,398      1,062      6.5
CN4905300000000   49     053   Washington County, UT                             2020        80,053       75,746      4,307      5.4
CN4905500000000   49     055   Wayne County, UT                                  2020         1,449        1,338        111      7.7
CN4905700000000   49     057   Weber County, UT                                  2020       130,007      123,701      6,306      4.9
CN5000100000000   50     001   Addison County, VT                                2020        20,531       19,588        943      4.6
CN5000300000000   50     003   Bennington County, VT                             2020        17,735       16,580      1,155      6.5
CN5000500000000   50     005   Caledonia County, VT                              2020        14,571       13,698        873      6.0
CN5000700000000   50     007   Chittenden County, VT                             2020        96,193       91,705      4,488      4.7
CN5000900000000   50     009   Essex County, VT                                  2020         2,714        2,507        207      7.6
CN5001100000000   50     011   Franklin County, VT                               2020        27,373       25,978      1,395      5.1
CN5001300000000   50     013   Grand Isle County, VT                             2020         4,085        3,847        238      5.8
CN5001500000000   50     015   Lamoille County, VT                               2020        13,914       12,838      1,076      7.7
CN5001700000000   50     017   Orange County, VT                                 2020        15,890       15,054        836      5.3
CN5001900000000   50     019   Orleans County, VT                                2020        13,118       12,105      1,013      7.7
CN5002100000000   50     021   Rutland County, VT                                2020        30,306       28,274      2,032      6.7
CN5002300000000   50     023   Washington County, VT                             2020        34,017       32,354      1,663      4.9
CN5002500000000   50     025   Windham County, VT                                2020        21,680       20,239      1,441      6.6
CN5002700000000   50     027   Windsor County, VT                                2020        29,011       27,312      1,699      5.9
CN5100100000000   51     001   Accomack County, VA                               2020        16,025       14,987      1,038      6.5
CN5100300000000   51     003   Albemarle County, VA                              2020        56,485       53,473      3,012      5.3
CN5100500000000   51     005   Alleghany County, VA                              2020         6,810        6,367        443      6.5
CN5100700000000   51     007   Amelia County, VA                                 2020         6,132        5,777        355      5.8
CN5100900000000   51     009   Amherst County, VA                                2020        14,763       13,944        819      5.5
CN5101100000000   51     011   Appomattox County, VA                             2020         7,121        6,713        408      5.7
CN5101300000000   51     013   Arlington County, VA                              2020       152,550      145,804      6,746      4.4
CN5101500000000   51     015   Augusta County, VA                                2020        37,173       35,471      1,702      4.6
CN5101700000000   51     017   Bath County, VA                                   2020         2,309        2,080        229      9.9
CN5101900000000   51     019   Bedford County, VA                                2020        38,220       36,284      1,936      5.1
CN5102100000000   51     021   Bland County, VA                                  2020         2,811        2,653        158      5.6
CN5102300000000   51     023   Botetourt County, VA                              2020        17,321       16,543        778      4.5
CN5102500000000   51     025   Brunswick County, VA                              2020         5,951        5,481        470      7.9
CN5102700000000   51     027   Buchanan County, VA                               2020         6,430        5,823        607      9.4
CN5102900000000   51     029   Buckingham County, VA                             2020         6,326        5,863        463      7.3
CN5103100000000   51     031   Campbell County, VA                               2020        25,759       24,261      1,498      5.8
CN5103300000000   51     033   Caroline County, VA                               2020        15,029       14,024      1,005      6.7
CN5103500000000   51     035   Carroll County, VA                                2020        13,195       12,116      1,079      8.2
CN5103600000000   51     036   Charles City County, VA                           2020         3,534        3,300        234      6.6
CN5103700000000   51     037   Charlotte County, VA                              2020         5,113        4,830        283      5.5
CN5104100000000   51     041   Chesterfield County, VA                           2020       188,369      177,388     10,981      5.8
CN5104300000000   51     043   Clarke County, VA                                 2020         7,479        7,138        341      4.6
CN5104500000000   51     045   Craig County, VA                                  2020         2,273        2,157        116      5.1
CN5104700000000   51     047   Culpeper County, VA                               2020        24,876       23,655      1,221      4.9
CN5104900000000   51     049   Cumberland County, VA                             2020         4,603        4,325        278      6.0
CN5105100000000   51     051   Dickenson County, VA                              2020         4,747        4,372        375      7.9
CN5105300000000   51     053   Dinwiddie County, VA                              2020        13,469       12,615        854      6.3
CN5105700000000   51     057   Essex County, VA                                  2020         5,488        5,109        379      6.9
CN5105900000000   51     059   Fairfax County, VA                                2020       627,997      591,622     36,375      5.8
CN5106100000000   51     061   Fauquier County, VA                               2020        36,777       35,058      1,719      4.7
CN5106300000000   51     063   Floyd County, VA                                  2020         8,144        7,735        409      5.0
CN5106500000000   51     065   Fluvanna County, VA                               2020        13,805       13,083        722      5.2
CN5106700000000   51     067   Franklin County, VA                               2020        26,146       24,731      1,415      5.4
CN5106900000000   51     069   Frederick County, VA                              2020        49,464       47,189      2,275      4.6
CN5107100000000   51     071   Giles County, VA                                  2020         7,788        7,304        484      6.2
CN5107300000000   51     073   Gloucester County, VA                             2020        19,302       18,257      1,045      5.4
CN5107500000000   51     075   Goochland County, VA                              2020        11,426       10,880        546      4.8
CN5107700000000   51     077   Grayson County, VA                                2020         8,022        7,563        459      5.7
CN5107900000000   51     079   Greene County, VA                                 2020        10,361        9,824        537      5.2
CN5108100000000   51     081   Greensville County, VA                            2020         4,258        3,975        283      6.6
CN5108300000000   51     083   Halifax County, VA                                2020        15,176       14,114      1,062      7.0
CN5108500000000   51     085   Hanover County, VA                                2020        58,056       55,260      2,796      4.8
CN5108700000000   51     087   Henrico County, VA                                2020       181,386      169,700     11,686      6.4
CN5108900000000   51     089   Henry County, VA                                  2020        23,761       21,957      1,804      7.6
CN5109100000000   51     091   Highland County, VA                               2020         1,233        1,187         46      3.7
CN5109300000000   51     093   Isle of Wight County, VA                          2020        19,391       18,417        974      5.0
CN5109500000000   51     095   James City County, VA                             2020        37,050       34,511      2,539      6.9
CN5109700000000   51     097   King and Queen County, VA                         2020         3,878        3,682        196      5.1
CN5109900000000   51     099   King George County, VA                            2020        13,882       13,263        619      4.5
CN5110100000000   51     101   King William County, VA                           2020         9,297        8,804        493      5.3
CN5110300000000   51     103   Lancaster County, VA                              2020         5,360        4,971        389      7.3
CN5110500000000   51     105   Lee County, VA                                    2020         8,301        7,772        529      6.4
CN5110700000000   51     107   Loudoun County, VA                                2020       227,250      215,250     12,000      5.3
CN5110900000000   51     109   Louisa County, VA                                 2020        20,011       18,973      1,038      5.2
CN5111100000000   51     111   Lunenburg County, VA                              2020         5,254        4,979        275      5.2
CN5111300000000   51     113   Madison County, VA                                2020         7,336        7,058        278      3.8
CN5111500000000   51     115   Mathews County, VA                                2020         4,019        3,821        198      4.9
CN5111700000000   51     117   Mecklenburg County, VA                            2020        12,674       11,818        856      6.8
CN5111900000000   51     119   Middlesex County, VA                              2020         5,154        4,893        261      5.1
CN5112100000000   51     121   Montgomery County, VA                             2020        49,092       46,761      2,331      4.7
CN5112500000000   51     125   Nelson County, VA                                 2020         7,229        6,822        407      5.6
CN5112700000000   51     127   New Kent County, VA                               2020        12,767       12,190        577      4.5
CN5113100000000   51     131   Northampton County, VA                            2020         5,418        4,998        420      7.8
CN5113300000000   51     133   Northumberland County, VA                         2020         5,663        5,304        359      6.3
CN5113500000000   51     135   Nottoway County, VA                               2020         7,204        6,841        363      5.0
CN5113700000000   51     137   Orange County, VA                                 2020        17,148       16,186        962      5.6
CN5113900000000   51     139   Page County, VA                                   2020        12,022       11,143        879      7.3
CN5114100000000   51     141   Patrick County, VA                                2020         7,236        6,743        493      6.8
CN5114300000000   51     143   Pittsylvania County, VA                           2020        29,972       28,049      1,923      6.4
CN5114500000000   51     145   Powhatan County, VA                               2020        14,172       13,491        681      4.8
CN5114700000000   51     147   Prince Edward County, VA                          2020        10,144        9,494        650      6.4
CN5114900000000   51     149   Prince George County, VA                          2020        14,981       14,016        965      6.4
CN5115300000000   51     153   Prince William County, VA                         2020       247,678      231,644     16,034      6.5
CN5115500000000   51     155   Pulaski County, VA                                2020        16,208       14,938      1,270      7.8
CN5115700000000   51     157   Rappahannock County, VA                           2020         3,626        3,461        165      4.6
CN5115900000000   51     159   Richmond County, VA                               2020         4,040        3,844        196      4.9
CN5116100000000   51     161   Roanoke County, VA                                2020        49,086       46,600      2,486      5.1
CN5116300000000   51     163   Rockbridge County, VA                             2020        10,438        9,866        572      5.5
CN5116500000000   51     165   Rockingham County, VA                             2020        41,777       39,820      1,957      4.7
CN5116700000000   51     167   Russell County, VA                                2020        11,193       10,453        740      6.6
CN5116900000000   51     169   Scott County, VA                                  2020         9,003        8,522        481      5.3
CN5117100000000   51     171   Shenandoah County, VA                             2020        22,175       21,008      1,167      5.3
CN5117300000000   51     173   Smyth County, VA                                  2020        13,425       12,562        863      6.4
CN5117500000000   51     175   Southampton County, VA                            2020         9,094        8,649        445      4.9
CN5117700000000   51     177   Spotsylvania County, VA                           2020        68,029       63,987      4,042      5.9
CN5117900000000   51     179   Stafford County, VA                               2020        73,839       69,723      4,116      5.6
CN5118100000000   51     181   Surry County, VA                                  2020         3,603        3,398        205      5.7
CN5118300000000   51     183   Sussex County, VA                                 2020         3,689        3,373        316      8.6
CN5118500000000   51     185   Tazewell County, VA                               2020        15,510       14,328      1,182      7.6
CN5118700000000   51     187   Warren County, VA                                 2020        20,346       19,165      1,181      5.8
CN5119100000000   51     191   Washington County, VA                             2020        25,974       24,474      1,500      5.8
CN5119300000000   51     193   Westmoreland County, VA                           2020         9,527        8,972        555      5.8
CN5119500000000   51     195   Wise County, VA                                   2020        13,125       12,138        987      7.5
CN5119700000000   51     197   Wythe County, VA                                  2020        13,859       12,790      1,069      7.7
CN5119900000000   51     199   York County, VA                                   2020        32,801       30,991      1,810      5.5
CN5151000000000   51     510   Alexandria city, VA                               2020        99,382       93,425      5,957      6.0
CN5152000000000   51     520   Bristol city, VA                                  2020         7,558        6,988        570      7.5
CN5153000000000   51     530   Buena Vista city, VA                              2020         3,200        3,022        178      5.6
CN5154000000000   51     540   Charlottesville city, VA                          2020        25,278       23,641      1,637      6.5
CN5155000000000   51     550   Chesapeake city, VA                               2020       123,014      115,546      7,468      6.1
CN5157000000000   51     570   Colonial Heights city, VA                         2020         8,382        7,783        599      7.1
CN5158000000000   51     580   Covington city, VA                                2020         2,414        2,182        232      9.6
CN5159000000000   51     590   Danville city, VA                                 2020        19,244       17,386      1,858      9.7
CN5159500000000   51     595   Emporia city, VA                                  2020         2,347        2,090        257     11.0
CN5160000000000   51     600   Fairfax city, VA                                  2020        12,696       11,962        734      5.8
CN5161000000000   51     610   Falls Church city, VA                             2020         8,264        7,951        313      3.8
CN5162000000000   51     620   Franklin city, VA                                 2020         3,647        3,343        304      8.3
CN5163000000000   51     630   Fredericksburg city, VA                           2020        14,179       13,175      1,004      7.1
CN5164000000000   51     640   Galax city, VA                                    2020         2,884        2,661        223      7.7
CN5165000000000   51     650   Hampton city, VA                                  2020        64,985       59,493      5,492      8.5
CN5166000000000   51     660   Harrisonburg city, VA                             2020        24,374       22,818      1,556      6.4
CN5167000000000   51     670   Hopewell city, VA                                 2020         9,723        8,676      1,047     10.8
CN5167800000000   51     678   Lexington city, VA                                2020         2,043        1,902        141      6.9
CN5168000000000   51     680   Lynchburg city, VA                                2020        35,861       33,263      2,598      7.2
CN5168300000000   51     683   Manassas city, VA                                 2020        21,506       20,102      1,404      6.5
CN5168500000000   51     685   Manassas Park city, VA                            2020         9,716        9,071        645      6.6
CN5169000000000   51     690   Martinsville city, VA                             2020         5,649        5,034        615     10.9
CN5170000000000   51     700   Newport News city, VA                             2020        89,574       81,831      7,743      8.6
CN5171000000000   51     710   Norfolk city, VA                                  2020       111,753      102,070      9,683      8.7
CN5172000000000   51     720   Norton city, VA                                   2020         1,661        1,539        122      7.3
CN5173000000000   51     730   Petersburg city, VA                               2020        13,071       11,221      1,850     14.2
CN5173500000000   51     735   Poquoson city, VA                                 2020         6,241        5,980        261      4.2
CN5174000000000   51     740   Portsmouth city, VA                               2020        44,953       40,715      4,238      9.4
CN5175000000000   51     750   Radford city, VA                                  2020         8,546        8,010        536      6.3
CN5176000000000   51     760   Richmond city, VA                                 2020       120,511      109,953     10,558      8.8
CN5177000000000   51     770   Roanoke city, VA                                  2020        49,330       45,554      3,776      7.7
CN5177500000000   51     775   Salem city, VA                                    2020        12,745       12,010        735      5.8
CN5179000000000   51     790   Staunton city, VA                                 2020        12,253       11,483        770      6.3
CN5180000000000   51     800   Suffolk city, VA                                  2020        45,344       42,448      2,896      6.4
CN5181000000000   51     810   Virginia Beach city, VA                           2020       230,879      216,547     14,332      6.2
CN5182000000000   51     820   Waynesboro city, VA                               2020        10,650        9,949        701      6.6
CN5183000000000   51     830   Williamsburg city, VA                             2020         6,831        6,277        554      8.1
CN5184000000000   51     840   Winchester city, VA                               2020        14,688       13,818        870      5.9
CN5300100000000   53     001   Adams County, WA                                  2020         9,267        8,599        668      7.2
CN5300300000000   53     003   Asotin County, WA                                 2020        10,331        9,799        532      5.1
CN5300500000000   53     005   Benton County, WA                                 2020       105,564       97,191      8,373      7.9
CN5300700000000   53     007   Chelan County, WA                                 2020        44,686       41,025      3,661      8.2
CN5300900000000   53     009   Clallam County, WA                                2020        28,904       25,951      2,953     10.2
CN5301100000000   53     011   Clark County, WA                                  2020       243,828      223,280     20,548      8.4
CN5301300000000   53     013   Columbia County, WA                               2020         1,786        1,661        125      7.0
CN5301500000000   53     015   Cowlitz County, WA                                2020        48,928       44,453      4,475      9.1
CN5301700000000   53     017   Douglas County, WA                                2020        21,571       19,783      1,788      8.3
CN5301900000000   53     019   Ferry County, WA                                  2020         2,432        2,151        281     11.6
CN5302100000000   53     021   Franklin County, WA                               2020        43,838       40,032      3,806      8.7
CN5302300000000   53     023   Garfield County, WA                               2020           815          746         69      8.5
CN5302500000000   53     025   Grant County, WA                                  2020        46,989       42,845      4,144      8.8
CN5302700000000   53     027   Grays Harbor County, WA                           2020        28,733       25,357      3,376     11.7
CN5302900000000   53     029   Island County, WA                                 2020        36,239       33,268      2,971      8.2
CN5303100000000   53     031   Jefferson County, WA                              2020        12,908       11,686      1,222      9.5
CN5303300000000   53     033   King County, WA                                   2020     1,278,594    1,178,362    100,232      7.8
CN5303500000000   53     035   Kitsap County, WA                                 2020       128,417      118,545      9,872      7.7
CN5303700000000   53     037   Kittitas County, WA                               2020        22,318       20,321      1,997      8.9
CN5303900000000   53     039   Klickitat County, WA                              2020         9,738        8,941        797      8.2
CN5304100000000   53     041   Lewis County, WA                                  2020        34,813       31,557      3,256      9.4
CN5304300000000   53     043   Lincoln County, WA                                2020         4,680        4,367        313      6.7
CN5304500000000   53     045   Mason County, WA                                  2020        25,435       22,935      2,500      9.8
CN5304700000000   53     047   Okanogan County, WA                               2020        19,464       17,729      1,735      8.9
CN5304900000000   53     049   Pacific County, WA                                2020         8,296        7,385        911     11.0
CN5305100000000   53     051   Pend Oreille County, WA                           2020         5,175        4,652        523     10.1
CN5305300000000   53     053   Pierce County, WA                                 2020       453,641      410,559     43,082      9.5
CN5305500000000   53     055   San Juan County, WA                               2020         8,126        7,467        659      8.1
CN5305700000000   53     057   Skagit County, WA                                 2020        63,553       57,472      6,081      9.6
CN5305900000000   53     059   Skamania County, WA                               2020         5,457        4,956        501      9.2
CN5306100000000   53     061   Snohomish County, WA                              2020       438,858      400,158     38,700      8.8
CN5306300000000   53     063   Spokane County, WA                                2020       264,531      242,217     22,314      8.4
CN5306500000000   53     065   Stevens County, WA                                2020        19,102       17,374      1,728      9.0
CN5306700000000   53     067   Thurston County, WA                               2020       147,482      135,613     11,869      8.0
CN5306900000000   53     069   Wahkiakum County, WA                              2020         1,394        1,273        121      8.7
CN5307100000000   53     071   Walla Walla County, WA                            2020        31,044       28,997      2,047      6.6
CN5307300000000   53     073   Whatcom County, WA                                2020       116,973      106,333     10,640      9.1
CN5307500000000   53     075   Whitman County, WA                                2020        22,190       20,921      1,269      5.7
CN5307700000000   53     077   Yakima County, WA                                 2020       133,379      120,855     12,524      9.4
CN5400100000000   54     001   Barbour County, WV                                2020         7,196        6,611        585      8.1
CN5400300000000   54     003   Berkeley County, WV                               2020        58,110       54,586      3,524      6.1
CN5400500000000   54     005   Boone County, WV                                  2020         7,361        6,606        755     10.3
CN5400700000000   54     007   Braxton County, WV                                2020         5,195        4,672        523     10.1
CN5400900000000   54     009   Brooke County, WV                                 2020         9,752        8,899        853      8.7
CN5401100000000   54     011   Cabell County, WV                                 2020        41,429       38,200      3,229      7.8
CN5401300000000   54     013   Calhoun County, WV                                2020         2,491        2,099        392     15.7
CN5401500000000   54     015   Clay County, WV                                   2020         3,105        2,723        382     12.3
CN5401700000000   54     017   Doddridge County, WV                              2020         3,901        3,668        233      6.0
CN5401900000000   54     019   Fayette County, WV                                2020        16,014       14,449      1,565      9.8
CN5402100000000   54     021   Gilmer County, WV                                 2020         2,294        2,066        228      9.9
CN5402300000000   54     023   Grant County, WV                                  2020         5,914        5,539        375      6.3
CN5402500000000   54     025   Greenbrier County, WV                             2020        15,538       14,316      1,222      7.9
CN5402700000000   54     027   Hampshire County, WV                              2020        10,649       10,076        573      5.4
CN5402900000000   54     029   Hancock County, WV                                2020        12,982       11,712      1,270      9.8
CN5403100000000   54     031   Hardy County, WV                                  2020         5,746        5,341        405      7.0
CN5403300000000   54     033   Harrison County, WV                               2020        33,700       31,085      2,615      7.8
CN5403500000000   54     035   Jackson County, WV                                2020        12,502       11,444      1,058      8.5
CN5403700000000   54     037   Jefferson County, WV                              2020        29,674       27,945      1,729      5.8
CN5403900000000   54     039   Kanawha County, WV                                2020        82,265       75,166      7,099      8.6
CN5404100000000   54     041   Lewis County, WV                                  2020         6,201        5,538        663     10.7
CN5404300000000   54     043   Lincoln County, WV                                2020         7,105        6,404        701      9.9
CN5404500000000   54     045   Logan County, WV                                  2020        11,063        9,752      1,311     11.9
CN5404700000000   54     047   McDowell County, WV                               2020         4,408        3,869        539     12.2
CN5404900000000   54     049   Marion County, WV                                 2020        24,922       22,801      2,121      8.5
CN5405100000000   54     051   Marshall County, WV                               2020        13,373       12,071      1,302      9.7
CN5405300000000   54     053   Mason County, WV                                  2020        10,245        9,397        848      8.3
CN5405500000000   54     055   Mercer County, WV                                 2020        20,745       18,854      1,891      9.1
CN5405700000000   54     057   Mineral County, WV                                2020        12,071       11,178        893      7.4
CN5405900000000   54     059   Mingo County, WV                                  2020         6,722        5,779        943     14.0
CN5406100000000   54     061   Monongalia County, WV                             2020        54,222       50,857      3,365      6.2
CN5406300000000   54     063   Monroe County, WV                                 2020         5,994        5,578        416      6.9
CN5406500000000   54     065   Morgan County, WV                                 2020         8,241        7,752        489      5.9
CN5406700000000   54     067   Nicholas County, WV                               2020         9,281        8,328        953     10.3
CN5406900000000   54     069   Ohio County, WV                                   2020        20,250       18,585      1,665      8.2
CN5407100000000   54     071   Pendleton County, WV                              2020         3,635        3,460        175      4.8
CN5407300000000   54     073   Pleasants County, WV                              2020         2,677        2,384        293     10.9
CN5407500000000   54     075   Pocahontas County, WV                             2020         3,797        3,455        342      9.0
CN5407700000000   54     077   Preston County, WV                                2020        15,234       14,140      1,094      7.2
CN5407900000000   54     079   Putnam County, WV                                 2020        26,841       24,901      1,940      7.2
CN5408100000000   54     081   Raleigh County, WV                                2020        30,123       27,493      2,630      8.7
CN5408300000000   54     083   Randolph County, WV                               2020        12,184       11,091      1,093      9.0
CN5408500000000   54     085   Ritchie County, WV                                2020         4,352        3,996        356      8.2
CN5408700000000   54     087   Roane County, WV                                  2020         5,085        4,470        615     12.1
CN5408900000000   54     089   Summers County, WV                                2020         4,337        4,007        330      7.6
CN5409100000000   54     091   Taylor County, WV                                 2020         7,724        7,167        557      7.2
CN5409300000000   54     093   Tucker County, WV                                 2020         3,306        3,036        270      8.2
CN5409500000000   54     095   Tyler County, WV                                  2020         3,012        2,697        315     10.5
CN5409700000000   54     097   Upshur County, WV                                 2020         9,564        8,671        893      9.3
CN5409900000000   54     099   Wayne County, WV                                  2020        15,570       14,287      1,283      8.2
CN5410100000000   54     101   Webster County, WV                                2020         3,265        2,965        300      9.2
CN5410300000000   54     103   Wetzel County, WV                                 2020         6,497        5,858        639      9.8
CN5410500000000   54     105   Wirt County, WV                                   2020         2,232        1,996        236     10.6
CN5410700000000   54     107   Wood County, WV                                   2020        36,102       32,991      3,111      8.6
CN5410900000000   54     109   Wyoming County, WV                                2020         6,829        6,164        665      9.7
CN5500100000000   55     001   Adams County, WI                                  2020         8,138        7,354        784      9.6
CN5500300000000   55     003   Ashland County, WI                                2020         7,700        7,037        663      8.6
CN5500500000000   55     005   Barron County, WI                                 2020        24,170       22,692      1,478      6.1
CN5500700000000   55     007   Bayfield County, WI                               2020         7,569        6,871        698      9.2
CN5500900000000   55     009   Brown County, WI                                  2020       141,840      133,226      8,614      6.1
CN5501100000000   55     011   Buffalo County, WI                                2020         6,419        5,941        478      7.4
CN5501300000000   55     013   Burnett County, WI                                2020         7,270        6,610        660      9.1
CN5501500000000   55     015   Calumet County, WI                                2020        27,404       26,108      1,296      4.7
CN5501700000000   55     017   Chippewa County, WI                               2020        33,248       31,163      2,085      6.3
CN5501900000000   55     019   Clark County, WI                                  2020        17,630       16,830        800      4.5
CN5502100000000   55     021   Columbia County, WI                               2020        31,532       29,655      1,877      6.0
CN5502300000000   55     023   Crawford County, WI                               2020         7,457        6,907        550      7.4
CN5502500000000   55     025   Dane County, WI                                   2020       324,532      308,816     15,716      4.8
CN5502700000000   55     027   Dodge County, WI                                  2020        47,884       45,349      2,535      5.3
CN5502900000000   55     029   Door County, WI                                   2020        15,125       14,089      1,036      6.8
CN5503100000000   55     031   Douglas County, WI                                2020        23,453       21,315      2,138      9.1
CN5503300000000   55     033   Dunn County, WI                                   2020        23,890       22,559      1,331      5.6
CN5503500000000   55     035   Eau Claire County, WI                             2020        59,026       55,713      3,313      5.6
CN5503700000000   55     037   Florence County, WI                               2020         2,209        2,032        177      8.0
CN5503900000000   55     039   Fond du Lac County, WI                            2020        56,385       53,054      3,331      5.9
CN5504100000000   55     041   Forest County, WI                                 2020         3,934        3,437        497     12.6
CN5504300000000   55     043   Grant County, WI                                  2020        27,619       26,171      1,448      5.2
CN5504500000000   55     045   Green County, WI                                  2020        20,491       19,488      1,003      4.9
CN5504700000000   55     047   Green Lake County, WI                             2020         9,328        8,686        642      6.9
CN5504900000000   55     049   Iowa County, WI                                   2020        13,568       12,733        835      6.2
CN5505100000000   55     051   Iron County, WI                                   2020         2,578        2,285        293     11.4
CN5505300000000   55     053   Jackson County, WI                                2020        10,020        9,085        935      9.3
CN5505500000000   55     055   Jefferson County, WI                              2020        45,622       43,114      2,508      5.5
CN5505700000000   55     057   Juneau County, WI                                 2020        13,459       12,485        974      7.2
CN5505900000000   55     059   Kenosha County, WI                                2020        90,015       83,601      6,414      7.1
CN5506100000000   55     061   Kewaunee County, WI                               2020        10,744       10,247        497      4.6
CN5506300000000   55     063   La Crosse County, WI                              2020        66,060       62,474      3,586      5.4
CN5506500000000   55     065   Lafayette County, WI                              2020         9,924        9,498        426      4.3
CN5506700000000   55     067   Langlade County, WI                               2020         9,402        8,789        613      6.5
CN5506900000000   55     069   Lincoln County, WI                                2020        14,875       13,990        885      5.9
CN5507100000000   55     071   Manitowoc County, WI                              2020        40,918       38,371      2,547      6.2
CN5507300000000   55     073   Marathon County, WI                               2020        73,260       69,592      3,668      5.0
CN5507500000000   55     075   Marinette County, WI                              2020        19,762       18,215      1,547      7.8
CN5507700000000   55     077   Marquette County, WI                              2020         7,758        7,235        523      6.7
CN5507800000000   55     078   Menominee County, WI                              2020         1,666        1,407        259     15.5
CN5507900000000   55     079   Milwaukee County, WI                              2020       468,910      429,967     38,943      8.3
CN5508100000000   55     081   Monroe County, WI                                 2020        23,640       22,318      1,322      5.6
CN5508300000000   55     083   Oconto County, WI                                 2020        20,670       19,369      1,301      6.3
CN5508500000000   55     085   Oneida County, WI                                 2020        18,086       16,774      1,312      7.3
CN5508700000000   55     087   Outagamie County, WI                              2020       104,152       98,393      5,759      5.5
CN5508900000000   55     089   Ozaukee County, WI                                2020        48,975       46,310      2,665      5.4
CN5509100000000   55     091   Pepin County, WI                                  2020         4,140        3,897        243      5.9
CN5509300000000   55     093   Pierce County, WI                                 2020        25,010       23,256      1,754      7.0
CN5509500000000   55     095   Polk County, WI                                   2020        24,772       22,992      1,780      7.2
CN5509700000000   55     097   Portage County, WI                                2020        37,941       35,883      2,058      5.4
CN5509900000000   55     099   Price County, WI                                  2020         6,289        5,860        429      6.8
CN5510100000000   55     101   Racine County, WI                                 2020        98,515       91,314      7,201      7.3
CN5510300000000   55     103   Richland County, WI                               2020         9,129        8,661        468      5.1
CN5510500000000   55     105   Rock County, WI                                   2020        85,964       79,829      6,135      7.1
CN5510700000000   55     107   Rusk County, WI                                   2020         6,623        6,181        442      6.7
CN5510900000000   55     109   St. Croix County, WI                              2020        50,854       47,270      3,584      7.0
CN5511100000000   55     111   Sauk County, WI                                   2020        34,747       32,125      2,622      7.5
CN5511300000000   55     113   Sawyer County, WI                                 2020         8,027        7,393        634      7.9
CN5511500000000   55     115   Shawano County, WI                                2020        20,976       19,627      1,349      6.4
CN5511700000000   55     117   Sheboygan County, WI                              2020        62,077       58,505      3,572      5.8
CN5511900000000   55     119   Taylor County, WI                                 2020        11,097       10,555        542      4.9
CN5512100000000   55     121   Trempealeau County, WI                            2020        15,801       14,690      1,111      7.0
CN5512300000000   55     123   Vernon County, WI                                 2020        15,096       14,305        791      5.2
CN5512500000000   55     125   Vilas County, WI                                  2020        10,419        9,667        752      7.2
CN5512700000000   55     127   Walworth County, WI                               2020        57,061       53,583      3,478      6.1
CN5512900000000   55     129   Washburn County, WI                               2020         7,878        7,334        544      6.9
CN5513100000000   55     131   Washington County, WI                             2020        76,822       72,478      4,344      5.7
CN5513300000000   55     133   Waukesha County, WI                               2020       224,176      211,634     12,542      5.6
CN5513500000000   55     135   Waupaca County, WI                                2020        25,800       24,368      1,432      5.6
CN5513700000000   55     137   Waushara County, WI                               2020        11,116       10,404        712      6.4
CN5513900000000   55     139   Winnebago County, WI                              2020        92,380       87,328      5,052      5.5
CN5514100000000   55     141   Wood County, WI                                   2020        34,855       32,511      2,344      6.7
CN5600100000000   56     001   Albany County, WY                                 2020        20,572       19,810        762      3.7
CN5600300000000   56     003   Big Horn County, WY                               2020         5,293        5,028        265      5.0
CN5600500000000   56     005   Campbell County, WY                               2020        23,166       21,591      1,575      6.8
CN5600700000000   56     007   Carbon County, WY                                 2020         7,925        7,562        363      4.6
CN5600900000000   56     009   Converse County, WY                               2020         8,000        7,528        472      5.9
CN5601100000000   56     011   Crook County, WY                                  2020         3,841        3,693        148      3.9
CN5601300000000   56     013   Fremont County, WY                                2020        19,017       17,833      1,184      6.2
CN5601500000000   56     015   Goshen County, WY                                 2020         6,505        6,225        280      4.3
CN5601700000000   56     017   Hot Springs County, WY                            2020         2,229        2,119        110      4.9
CN5601900000000   56     019   Johnson County, WY                                2020         4,173        3,944        229      5.5
CN5602100000000   56     021   Laramie County, WY                                2020        50,114       47,565      2,549      5.1
CN5602300000000   56     023   Lincoln County, WY                                2020         9,294        8,831        463      5.0
